Gene name, Transcript overall size
YDR284C, 2927.7
YDR286C, 2737.2
YDR287W, 2996.8000000000006
YDR288W, 2479.8999999999996
YDR289C, 2700.7
YDR291W, 2495.7000000000003
YDR292C, 2829.7
YDR293C, 2598.2999999999997
YDR294C, 2586.7
YDR295C, 2958.7999999999997
YDR296W, 2919.8999999999996
YDR297W, 2410.3999999999996
YDR298C, 2668.7000000000003
YDR299W, 2672.9999999999995
YDR300C, 2575.7999999999997
YDR301W, 2591.0999999999995
YDR302W, 2772.3999999999996
YDR303C, 2846.4999999999995
YDR304C, 2981.3
YDR305C, 2943.5999999999995
YDR306C, 2800.9999999999995
YDR307W, 3082.6999999999994
YDR308C, 2857.0
YDR309C, 2523.7999999999997
YDR311W, 2525.2999999999997
YDR312W, 2912.5
YDR313C, 2756.4999999999995
YDR315C, 2602.4
YDR316W, 2947.5000000000005
YDR317W, 2672.5
YDR318W, 2704.2999999999997
YDR319C, 3175.6
YDR320C, 2530.2
YDR320C-A, 2693.3999999999996
YDR321W, 2612.1
YDR322W, 2805.6
YDR322C-A, 2723.4999999999995
YDR323C, 2741.5
YDR325W, 2611.7
YDR328C, 2593.9
YDR329C, 2826.2000000000003
YDR330W, 2447.5000000000005
YDR331W, 3105.8999999999996
YDR332W, 2756.2999999999997
YDR333C, 2746.0
YDR335W, 2493.2999999999997
YDR336W, 2876.3
YDR337W, 2782.6
YDR338C, 2538.0999999999995
YDR339C, 2855.7999999999997
YDR341C, 2576.3
YDR342C, 2477.3
YDR343C, 2477.3
YDR345C, 2386.7
YDR346C, 2676.6
YDR347W, 2887.8
YDR348C, 2584.2000000000003
YDR349C, 3159.2999999999993
YDR350C, 2754.2
YDR351W, 2794.9
YDR352W, 2459.9
YDR353W, 2440.6
YDR354W, 2711.2
YDR357C, 2240.9
YDR358W, 2721.4000000000005
YDR361C, 2926.7999999999997
YDR362C, 2694.2999999999997
YDR363W, 2410.0
YDR363W-A, 2585.099999999999
YDR364C, 2391.1999999999994
YDR365C, 2513.4999999999995
YDR367W, 2910.0
YDR368W, 2448.9999999999995
YDR370C, 2564.4
YDR371W, 2648.7999999999997
YDR372C, 2546.9
YDR373W, 2575.8999999999996
YDR374W-A, 2729.6
YDR375C, 2596.9999999999995
YDR376W, 2842.0000000000005
YDR377W, 2763.2999999999997
YDR378C, 2462.4999999999995
YDR379W, 2513.4999999999995
YDR379C-A, 2888.7999999999997
YDR380W, 2794.9999999999995
YDR381W, 2409.1
YDR381C-A, 2622.6999999999994
YDR382W, 2548.3
YDR383C, 2725.0
YDR384C, 2414.3999999999996
YDR385W, 2810.6000000000004
YDR386W, 2966.3999999999996
YDR387C, 2645.2
YDR388W, 2745.8999999999996
YDR389W, 2495.2999999999993
YDR390C, 2818.2
YDR391C, 2648.9000000000005
YDR392W, 2970.2
YDR393W, 2923.6
YDR394W, 2664.3
YDR395W, 2673.2000000000007
YDR397C, 2489.5999999999995
YDR398W, 2616.5
YDR399W, 2745.1999999999994
YDR400W, 2651.4
YDR404C, 2882.6
YDR405W, 2817.0999999999995
YDR407C, 2850.6999999999994
YDR408C, 2549.8999999999996
YDR410C, 2908.6000000000004
YDR411C, 2408.2999999999997
YDR412W, 2768.5
YDR414C, 2673.0
YDR415C, 2976.8
YDR416W, 2675.6999999999994
YDR418W, 2774.499999999999
YDR419W, 2845.2000000000003
YDR421W, 2700.7
YDR422C, 2400.9
YDR423C, 2790.899999999999
YDR424C, 2595.1
YDR425W, 2652.7
YDR427W, 2758.7999999999997
YDR428C, 2684.6
YDR429C, 2538.9000000000005
YDR430C, 2889.2000000000003
YDR434W, 2939.0999999999995
YDR435C, 2759.5999999999995
YDR436W, 2505.4999999999995
YDR437W, 3135.1
YDR438W, 2731.0
YDR439W, 2900.399999999999
YDR440W, 2351.6
YDR441C, 2788.4
YDR444W, 2703.2999999999993
YDR447C, 2866.2
YDR448W, 2599.9999999999995
YDR449C, 2902.6
YDR450W, 2831.0
YDR451C, 2524.6
YDR452W, 2739.3
YDR453C, 2623.1
YDR454C, 2474.2
YDR456W, 2924.7
YDR458C, 2918.1999999999994
YDR459C, 3192.2
YDR460W, 2834.7000000000003
YDR461W, 2475.4999999999995
YDR461C-A, 2583.7999999999997
YDR462W, 2727.2
YDR463W, 2801.8999999999996
YDR465C, 2851.1
YDR466W, 2781.4
YDR468C, 2727.2000000000003
YDR469W, 2569.3
YDR470C, 2664.3999999999996
YDR471W, 2660.399999999999
YDR472W, 2555.7000000000003
YDR473C, 2768.1999999999994
YDR475C, 2977.2000000000003
YDR476C, 2734.5
YDR477W, 2273.7999999999997
YDR478W, 2961.2
YDR479C, 2656.7999999999997
YDR481C, 2508.9
YDR482C, 2324.5
YDR483W, 2869.2999999999997
YDR484W, 2903.1999999999994
YDR485C, 2564.4999999999995
YDR486C, 2773.7999999999993
YDR487C, 2971.7
YDR488C, 3182.1000000000004
YDR489W, 2660.7999999999997
YDR490C, 2585.3
YDR492W, 2648.7999999999997
YDR493W, 2749.2999999999997
YDR494W, 2675.4000000000005
YDR495C, 2727.9999999999995
YDR496C, 2572.2999999999993
YDR497C, 2508.1
YDR498C, 2854.1
YDR499W, 2664.6000000000004
YDR500C, 2545.0
YDR502C, 2548.8
YDR503C, 3128.1
YDR504C, 3004.7999999999997
YDR505C, 2515.1999999999994
YDR506C, 3147.7999999999997
YDR507C, 2575.9999999999995
YDR508C, 2512.1
YDR510W, 2616.0
YDR511W, 2890.6
YDR512C, 3071.899999999999
YDR513W, 2927.4
YDR514C, 2690.2999999999997
YDR515W, 2389.6
YDR516C, 2675.7000000000003
YDR517W, 2899.2000000000003
YDR518W, 2804.7000000000003
YDR519W, 2925.5
YDR520C, 2381.5
YDR523C, 2770.6000000000004
YDR524C, 2747.3999999999996
YDR524C-B, 2552.1000000000004
YDR525W-A, 3002.7999999999997
YDR527W, 2501.2
YDR528W, 2610.6000000000004
YDR529C, 2707.2999999999997
YDR530C, 2926.2
YDR531W, 2696.0
YDR532C, 2561.3999999999996
YDR533C, 2777.5999999999995
YDR534C, 2493.2
YDR536W, 2939.9999999999995
YDR538W, 2917.0999999999995
YDR539W, 2991.7
YDR540C, 3104.0000000000005
YDR541C, 2503.1
YEL073C, 2482.3999999999996
YEL072W, 2609.6
YEL071W, 2649.7999999999997
YEL068C, 2637.3999999999996
YEL066W, 2773.0
YEL065W, 2641.0999999999995
YEL064C, 2855.8
YEL063C, 2726.8999999999996
YEL062W, 3006.9
YEL061C, 2398.5999999999995
YEL060C, 2570.2999999999997
YEL059C-A, 2588.2999999999997
YEL058W, 2881.4999999999995
YEL057C, 2710.3999999999996
YEL056W, 2833.4000000000005
YEL055C, 2833.7
YEL054C, 2774.499999999999
YEL053C, 2636.1
YEL052W, 2829.899999999999
YEL051W, 2733.9
YEL050C, 2472.4
YEL049W, 2290.7
YEL048C, 2796.5
YEL046C, 2725.4
YEL044W, 2107.2
YEL043W, 2924.7999999999997
YEL042W, 2883.9999999999995
YEL041W, 2544.1
YEL040W, 2915.6
YEL039C, 2491.2
YEL038W, 2583.2
YEL037C, 2929.7
YEL036C, 2660.4
YEL034W, 2390.9000000000005
YEL032W, 2340.399999999999
YEL031W, 2708.2
YEL030W, 3050.2999999999997
YEL029C, 2631.3999999999996
YEL028W, 2958.2999999999993
YEL027W, 2470.2
YEL026W, 2520.4999999999995
YEL024W, 2704.4999999999995
YEL023C, 2635.0
YEL022W, 2823.0
YEL021W, 2545.8999999999996
YEL020W-A, 2842.2999999999997
YEL019C, 2578.7999999999997
YEL018W, 2844.8
YEL017C-A, 2689.2999999999997
YEL017W, 2796.2999999999997
YEL016C, 2791.6
YEL015W, 2750.2000000000003
YEL013W, 2286.3999999999996
YEL012W, 2798.7
YEL011W, 2800.399999999999
YEL009C, 2660.5000000000005
YEL008W, 3017.7
YEL006W, 2415.0999999999995
YEL005C, 2869.5999999999995
YEL004W, 2639.8
YEL003W, 3001.5
YEL002C, 3012.8000000000006
YEL001C, 2745.4000000000005
YER001W, 2908.3999999999996
YER002W, 2740.6000000000004
YER003C, 2900.1999999999994
YER004W, 2362.7
YER005W, 2484.7999999999997
YER006W, 2930.2
YER007W, 2877.7999999999997
YER007C-A, 2885.4
YER008C, 2697.5
YER009W, 2937.7
YER010C, 2700.9
YER011W, 2555.6
YER012W, 2655.3999999999996
YER014W, 2627.8999999999996
YER015W, 2615.2999999999997
YER016W, 2634.2999999999997
YER017C, 2830.5000000000005
YER018C, 2696.3
YER019W, 2852.5
YER019C-A, 2600.7000000000003
YER020W, 2228.5
YER021W, 2449.6
YER022W, 2474.5999999999995
YER023W, 2512.4999999999995
YER025W, 2614.7
YER026C, 2614.5000000000005
YER027C, 2317.2999999999997
YER028C, 2886.9
YER029C, 2807.0
YER030W, 2667.6000000000004
YER031C, 2845.6
YER032W, 2639.2999999999997
YER034W, 2973.6999999999994
YER035W, 2592.1
YER036C, 2558.399999999999
YER037W, 3076.499999999999
YER038C, 2455.4
YER038W-A, 2946.2
YER039C, 2919.9999999999995
YER039C-A, 2554.0
YER040W, 2730.5999999999995
YER041W, 2923.6000000000004
YER042W, 2787.099999999999
YER043C, 2551.2999999999993
YER044C, 2707.2999999999997
YER045C, 2658.9999999999995
YER046W, 2803.3999999999996
YER048C, 2776.1
YER048W-A, 2869.2999999999997
YER049W, 2775.2999999999997
YER050C, 2788.9999999999995
YER051W, 2624.4
YER052C, 2716.6
YER053C, 2953.6
YER053C-A, 3100.4
YER054C, 3000.7
YER055C, 2877.2999999999997
YER056C, 2777.1
YER056C-A, 2897.3
YER057C, 2411.5000000000005
YER058W, 2501.7000000000003
YER059W, 2210.2999999999997
YER060W, 2875.9999999999995
YER060W-A, 2666.4
YER061C, 2581.6000000000004
YER062C, 2644.2999999999997
YER063W, 2792.7999999999997
YER064C, 2618.7
YER065C, 2591.6999999999994
YER066W, 2873.3999999999996
YER067W, 2731.6
YER068W, 2723.5
YER069W, 2691.9999999999995
YER070W, 2921.2
YER071C, 2650.7000000000003
YER072W, 2643.1
YER073W, 2705.0
YER074W, 2723.8
YER074W-A, 2986.2
YER076C, 2794.7999999999997
YER077C, 2641.0999999999995
YER078C, 2935.9
YER078W-A, 2922.9
YER079W, 2453.5
YER080W, 2658.6
YER081W, 2676.3999999999996
YER082C, 2857.4999999999995
YER083C, 3026.9
YER085C, 2845.8
YER086W, 2665.0999999999995
YER087W, 2896.8999999999996
YER087C-B, 2462.6
YER088C, 2467.9999999999995
YER089C, 2420.8
YER090W, 2770.2
YER091C, 2736.4000000000005
YER092W, 2735.6
YER093C-A, 3191.6
YER094C, 2317.3
YER095W, 2569.2000000000003
YER096W, 2454.4999999999995
YER098W, 2955.7
YER099C, 2478.0
YER100W, 2937.8999999999996
YER101C, 2782.3999999999996
YER102W, 2537.6
YER103W, 2497.3999999999996
YER104W, 2724.1999999999994
YER105C, 2845.5999999999995
YER107C, 2420.2000000000003
YER110C, 2696.4000000000005
YER112W, 2918.199999999999
YER113C, 2950.7000000000003
YER114C, 2583.7
YER115C, 2817.2999999999997
YER116C, 2746.6
YER117W, 2388.7
YER118C, 2642.6
YER119C, 2401.1000000000004
YER120W, 2674.0
YER121W, 2701.7999999999997
YER122C, 2600.3999999999996
YER123W, 2661.1000000000004
YER124C, 2893.6
YER125W, 2682.6
YER126C, 2935.2999999999997
YER127W, 2517.6
YER128W, 2804.4999999999995
YER130C, 2862.7
YER131W, 2630.7999999999997
YER133W, 2699.0
YER134C, 2771.4999999999995
YER135C, 2921.7
YER136W, 2614.5
YER137C, 2592.3999999999996
YER139C, 2880.9999999999995
YER140W, 2848.0999999999995
YER141W, 2803.2000000000003
YER142C, 2914.2999999999997
YER143W, 2613.4999999999995
YER144C, 2576.7000000000003
YER145C, 2946.0
YER146W, 2856.6
YER147C, 2794.9999999999995
YER148W, 2875.1000000000004
YER149C, 2848.0
YER150W, 2573.0
YER151C, 2646.4
YER152C, 2958.2
YER154W, 2725.6
YER156C, 2803.7999999999997
YER157W, 2655.9
YER158C, 2611.2000000000003
YER159C, 2685.2000000000003
YER161C, 2674.1000000000004
YER162C, 2986.6
YER163C, 2679.6999999999994
YER165W, 2644.6999999999994
YER167W, 2526.5
YER168C, 2662.0000000000005
YER169W, 2616.6
YER170W, 2989.7999999999997
YER171W, 3078.9
YER173W, 2660.0
YER174C, 2687.8999999999996
YER175C, 2476.1
YER175W-A, 2907.6
YER176W, 2758.7
YER177W, 2664.2999999999997
YER178W, 2612.6
YER179W, 2461.3999999999996
YER180C, 2781.3
YER180C-A, 2284.2999999999997
YER181C, 2956.5999999999995
YER182W, 2927.8
YER183C, 2993.5
YER184C, 2647.1999999999994
YER185W, 2533.5
YER186C, 2951.9999999999995
YER187W, 2430.2
YER188W, 2942.2999999999993
YFL062W, 2883.6
YFL055W, 2783.0999999999995
YFL054C, 2376.5
YFL052W, 2705.0
YFL049W, 2480.2
YFL048C, 2878.5
YFL047W, 2818.2
YFL046W, 2939.9
YFL045C, 2874.8999999999996
YFL044C, 2631.1999999999994
YFL042C, 2456.0
YFL041W-A, 2956.6000000000004
YFL041W, 2790.2999999999997
YFL039C, 2315.1
YFL038C, 2718.1
YFL037W, 2557.4
YFL034C-B, 2809.9
YFL034C-A, 2692.0999999999995
YFL034W, 2663.1
YFL031W, 2592.3
YFL030W, 2567.2
YFL029C, 2722.8999999999996
YFL028C, 2866.7000000000003
YFL027C, 2681.8999999999996
YFL026W, 2482.3
YFL024C, 2375.5
YFL023W, 2684.2
YFL022C, 2929.1
YFL021W, 2908.7000000000003
YFL020C, 2234.7
YFL018C, 2837.7999999999997
YFL017W-A, 2962.7999999999993
YFL017C, 2799.2999999999997
YFL016C, 2625.6
YFL014W, 2434.5
YFL013C, 2795.9
YFL012W, 2561.2999999999997
YFL010C, 2553.0
YFL009W, 2770.4
YFL008W, 2737.4
YFL005W, 2316.1
YFL004W, 2860.7999999999997
YFL002C, 2903.4
YFL001W, 2687.0
YFR001W, 2774.5999999999995
YFR002W, 2541.1
YFR003C, 2397.9
YFR004W, 2661.2000000000003
YFR005C, 2826.7000000000003
YFR006W, 2833.7999999999997
YFR007W, 2816.9999999999995
YFR008W, 2784.2
YFR009W, 2450.5999999999995
YFR010W, 2738.9
YFR011C, 2394.1999999999994
YFR012W-A, 2949.2999999999993
YFR013W, 2344.6
YFR014C, 2562.6
YFR015C, 2802.2000000000003
YFR016C, 2609.4
YFR017C, 2562.9999999999995
YFR018C, 2990.1
YFR020W, 3010.6000000000004
YFR021W, 2536.6
YFR022W, 2784.3999999999996
YFR024C-A, 2634.2
YFR025C, 2416.1
YFR026C, 2654.3999999999996
YFR027W, 2704.7999999999997
YFR028C, 3009.2
YFR029W, 2833.9999999999995
YFR030W, 2508.2
YFR031C-A, 2605.2
YFR032C, 2476.1
YFR032C-A, 2608.2999999999997
YFR033C, 2910.5999999999995
YFR034C, 2523.6000000000004
YFR036W, 2730.0
YFR037C, 2567.2999999999997
YFR038W, 2440.0
YFR039C, 2862.0999999999995
YFR040W, 2821.2000000000003
YFR041C, 2735.4999999999995
YFR042W, 2936.899999999999
YFR043C, 2909.4999999999995
YFR044C, 2846.5999999999995
YFR045W, 2473.9999999999995
YFR046C, 2502.6999999999994
YFR047C, 2775.9999999999995
YFR048W, 2548.5
YFR049W, 2861.399999999999
YFR050C, 2561.7
YFR051C, 2672.9
YFR052W, 2616.8999999999996
YFR053C, 2584.2999999999997
YFR054C, 2604.7
YFR055W, 2708.1
YGL263W, 2651.2999999999997
YGL258W, 2802.2000000000003
YGL257C, 3082.7000000000003
YGL256W, 2582.1
YGL255W, 2809.2999999999997
YGL254W, 2619.2
YGL253W, 2584.2999999999997
YGL252C, 2435.7
YGL250W, 2595.9
YGL248W, 2507.4
YGL247W, 2659.4
YGL246C, 2586.1
YGL245W, 2623.5999999999995
YGL244W, 2470.0
YGL243W, 2588.3
YGL242C, 2503.7999999999997
YGL241W, 2664.1999999999994
YGL240W, 2731.2999999999993
YGL238W, 2543.0
YGL237C, 2573.0999999999995
YGL236C, 2715.3
YGL234W, 2769.7999999999993
YGL233W, 2730.5
YGL232W, 2694.8999999999996
YGL231C, 2983.3
YGL230C, 2796.3999999999996
YGL229C, 2660.2
YGL228W, 2948.499999999999
YGL227W, 2863.0000000000005
YGL226C-A, 3003.8
YGL226W, 2771.7000000000003
YGL225W, 2420.7999999999997
YGL224C, 2653.3999999999996
YGL223C, 2922.1
YGL222C, 2578.4
YGL221C, 2859.2999999999993
YGL220W, 2842.7
YGL219C, 2806.3
YGL216W, 2770.7999999999997
YGL215W, 2642.7999999999997
YGL213C, 2551.0
YGL212W, 2648.3999999999996
YGL211W, 2573.5
YGL210W, 2897.5999999999995
YGL209W, 2776.0999999999995
YGL208W, 2579.4999999999995
YGL207W, 3060.8999999999996
YGL205W, 2794.1
YGL204C, 2685.2000000000003
YGL203C, 2990.7
YGL202W, 2725.2999999999993
YGL201C, 2256.7000000000003
YGL200C, 2689.0
YGL198W, 2609.7
YGL196W, 2569.0999999999995
YGL194C-A, 2959.6
YGL194C, 2793.5
YGL193C, 2807.6
YGL192W, 2975.7
YGL191W, 2712.1000000000004
YGL190C, 2710.3
YGL189C, 2630.7999999999997
YGL188C-A, 2775.9
YGL187C, 2851.1000000000004
YGL186C, 2765.1999999999994
YGL185C, 2473.3999999999996
YGL184C, 2643.4999999999995
YGL181W, 2900.6000000000004
YGL180W, 2566.1999999999994
YGL179C, 2838.5
YGL176C, 3089.0999999999995
YGL175C, 2779.7
YGL174W, 2750.1999999999994
YGL172W, 2304.5999999999995
YGL171W, 2683.8999999999996
YGL169W, 2899.3999999999996
YGL167C, 2592.1
YGL166W, 2661.4999999999995
YGL164C, 2492.0999999999995
YGL163C, 2535.2000000000003
YGL162W, 2719.1
YGL161C, 2465.9
YGL160W, 2812.2999999999997
YGL159W, 2692.7999999999997
YGL158W, 2603.5
YGL157W, 2553.9999999999995
YGL156W, 2798.7999999999997
YGL155W, 2777.5
YGL154C, 2689.7000000000003
YGL153W, 2673.2
YGL151W, 2760.1
YGL150C, 2722.8999999999996
YGL148W, 2689.2000000000003
YGL147C, 2785.7999999999997
YGL146C, 2770.6
YGL145W, 2754.1999999999994
YGL144C, 2741.4
YGL143C, 2944.7000000000003
YGL142C, 3010.7999999999997
YGL141W, 2761.9
YGL140C, 3134.7999999999993
YGL139W, 2921.1
YGL137W, 2815.6999999999994
YGL136C, 2867.0
YGL135W, 2861.7000000000003
YGL134W, 2648.5
YGL130W, 2591.1000000000004
YGL129C, 2807.1000000000004
YGL128C, 2840.3999999999996
YGL127C, 2203.0999999999995
YGL125W, 2785.7999999999997
YGL124C, 2712.9999999999995
YGL123W, 2404.8999999999996
YGL122C, 2733.1000000000004
YGL121C, 2584.9000000000005
YGL120C, 2586.3
YGL119W, 2959.2000000000003
YGL117W, 2726.8999999999996
YGL116W, 2395.4999999999995
YGL115W, 2710.3999999999996
YGL114W, 2641.2000000000003
YGL113W, 2681.8
YGL112C, 2725.0000000000005
YGL111W, 2666.1
YGL110C, 2655.4
YGL108C, 2389.8999999999996
YGL107C, 2795.9
YGL106W, 2653.9999999999995
YGL105W, 2854.6
YGL104C, 2611.8
YGL103W, 2616.9999999999995
YGL101W, 2840.9999999999995
YGL100W, 2784.1
YGL099W, 2723.499999999999
YGL098W, 2652.0
YGL097W, 2469.6999999999994
YGL096W, 2756.4999999999995
YGL095C, 2830.4999999999995
YGL094C, 2938.9
YGL093W, 2470.8
YGL092W, 2489.6
YGL091C, 2779.5
YGL090W, 2717.6000000000004
YGL089C, 2729.1000000000004
YGL087C, 2835.1000000000004
YGL085W, 2521.5999999999995
YGL084C, 2653.2999999999997
YGL083W, 2658.9
YGL082W, 2861.9999999999995
YGL081W, 2672.2
YGL080W, 2805.8
YGL079W, 2490.5
YGL078C, 2882.9999999999995
YGL077C, 2389.0999999999995
YGL076C, 2718.2
YGL075C, 2672.2999999999997
YGL073W, 2261.1999999999994
YGL071W, 2385.3
YGL070C, 2905.4
YGL068W, 2894.6
YGL067W, 2802.7999999999997
YGL066W, 2701.6
YGL065C, 2708.4
YGL064C, 2993.3
YGL063W, 2676.5999999999995
YGL062W, 2760.2000000000003
YGL061C, 2753.8
YGL060W, 2839.1
YGL059W, 3023.4
YGL058W, 2905.1
YGL057C, 2940.9
YGL056C, 2697.0000000000005
YGL055W, 2559.8999999999996
YGL054C, 2801.8999999999996
YGL053W, 2331.1
YGL050W, 2710.6
YGL049C, 2565.3
YGL048C, 2508.2999999999997
YGL047W, 2631.7
YGL045W, 2873.1
YGL044C, 2425.8999999999996
YGL043W, 2763.2
YGL041C-B, 2838.4
YGL041W-A, 2904.1
YGL040C, 2576.0
YGL039W, 2607.1
YGL038C, 2819.4
YGL037C, 2744.7999999999997
YGL034C, 2523.5
YGL032C, 2808.3
YGL031C, 2622.2999999999997
YGL030W, 2712.4999999999995
YGL029W, 2363.8
YGL028C, 2700.2999999999997
YGL027C, 3078.5999999999995
YGL026C, 2747.8
YGL023C, 2551.5999999999995
YGL022W, 2754.9
YGL020C, 3010.2000000000003
YGL019W, 2484.4000000000005
YGL018C, 3160.0
YGL017W, 2686.7000000000003
YGL016W, 2774.5
YGL015C, 2619.2
YGL014W, 2583.2
YGL013C, 2476.5
YGL012W, 2711.1
YGL011C, 2352.399999999999
YGL010W, 2907.7
YGL009C, 2767.9999999999995
YGL008C, 2099.3999999999996
YGL007C-A, 2883.4999999999995
YGL007W, 2888.2000000000007
YGL006W, 2497.4
YGL005C, 2725.9999999999995
YGL004C, 2874.0999999999995
YGL003C, 2460.5
YGL002W, 3024.0999999999995
YGL001C, 2599.9999999999995
YGR001C, 2380.3999999999996
YGR002C, 2657.4
YGR003W, 2806.9999999999995
YGR004W, 2437.8
YGR005C, 2049.2999999999997
YGR006W, 2831.7999999999997
YGR007W, 2777.6999999999994
YGR008C, 2827.5
YGR009C, 2826.4999999999995
YGR012W, 2635.7999999999997
YGR013W, 2873.2
YGR014W, 2675.0
YGR015C, 2876.7999999999993
YGR016W, 2925.9
YGR017W, 2794.0000000000005
YGR018C, 2427.5
YGR019W, 2775.3
YGR020C, 2601.0
YGR021W, 2875.7
YGR023W, 2566.8999999999996
YGR026W, 2899.2999999999997
YGR027C, 2344.4999999999995
YGR028W, 2678.8999999999996
YGR029W, 2596.1999999999994
YGR030C, 2651.2999999999997
YGR031W, 2789.6999999999994
YGR033C, 2782.5
YGR034W, 2777.9
YGR035C, 2472.4999999999995
YGR035W-A, 3212.599999999999
YGR036C, 2429.8999999999996
YGR037C, 2752.7999999999997
YGR038W, 2477.2
YGR039W, 2938.0
YGR040W, 2810.5
YGR041W, 2507.1
YGR042W, 3036.6999999999994
YGR043C, 2686.8999999999996
YGR044C, 2528.9999999999995
YGR045C, 2883.5
YGR046W, 2797.5
YGR047C, 2561.9999999999995
YGR048W, 2393.7
YGR049W, 2521.4
YGR050C, 2900.7999999999997
YGR053C, 2804.5
YGR054W, 2860.6000000000004
YGR055W, 2812.6
YGR056W, 2834.6000000000004
YGR057C, 2672.1
YGR058W, 2699.899999999999
YGR060W, 2445.8999999999996
YGR061C, 2754.4999999999995
YGR062C, 2605.2999999999997
YGR063C, 2587.2000000000003
YGR065C, 2972.5
YGR066C, 2871.3999999999996
YGR067C, 2726.7
YGR068C, 2483.6000000000004
YGR071C, 2619.8999999999996
YGR072W, 2443.5
YGR074W, 3078.9999999999995
YGR075C, 2678.7000000000003
YGR076C, 3077.5
YGR077C, 2821.3999999999996
YGR078C, 2623.4999999999995
YGR080W, 2535.9
YGR081C, 2682.0
YGR082W, 2531.8
YGR084C, 2742.5999999999995
YGR085C, 2839.7000000000003
YGR086C, 2668.2000000000003
YGR088W, 2807.7000000000003
YGR089W, 2826.1000000000004
YGR090W, 2612.6
YGR091W, 2730.5000000000005
YGR092W, 2566.2999999999997
YGR093W, 2553.1
YGR094W, 2989.2
YGR095C, 2544.7000000000003
YGR096W, 2821.4
YGR097W, 2573.4
YGR099W, 2743.2
YGR100W, 2777.3
YGR101W, 2710.5
YGR102C, 2736.2
YGR103W, 2841.5999999999995
YGR104C, 2665.8
YGR105W, 2749.0999999999995
YGR106C, 2871.9
YGR108W, 2608.1000000000004
YGR109C, 2666.1
YGR110W, 2951.7000000000003
YGR111W, 2574.7
YGR112W, 2698.4999999999995
YGR113W, 2614.4
YGR116W, 2635.6
YGR117C, 2789.6
YGR118W, 2746.9999999999995
YGR119C, 2188.5
YGR120C, 2679.1
YGR121C, 2444.2999999999997
YGR121W-A, 2861.4
YGR122W, 2686.6000000000004
YGR123C, 2478.0999999999995
YGR124W, 2788.9
YGR125W, 2632.3
YGR126W, 2586.899999999999
YGR127W, 2813.2999999999997
YGR128C, 2659.4999999999995
YGR129W, 3126.3999999999996
YGR130C, 2834.9999999999995
YGR131W, 2756.2
YGR132C, 2649.6
YGR134W, 2637.8999999999996
YGR135W, 2748.6
YGR138C, 2513.2000000000003
YGR141W, 3038.6
YGR142W, 2738.6
YGR145W, 2471.7999999999993
YGR146C, 2586.7999999999993
YGR146C-A, 2794.5999999999995
YGR147C, 2954.4
YGR148C, 2595.6
YGR149W, 2614.5999999999995
YGR150C, 2766.7
YGR153W, 2554.5999999999995
YGR154C, 2720.0999999999995
YGR155W, 2590.7
YGR156W, 2708.4
YGR157W, 2465.6
YGR158C, 2686.8000000000006
YGR159C, 2666.4999999999995
YGR161C, 2699.9999999999995
YGR161W-C, 2566.2
YGR163W, 2673.6
YGR165W, 2451.0999999999995
YGR166W, 2742.1000000000004
YGR167W, 2738.6
YGR168C, 2617.2999999999993
YGR169C, 2850.8999999999996
YGR169C-A, 2593.7
YGR170W, 2991.2999999999993
YGR171C, 2795.9
YGR172C, 2408.8999999999996
YGR173W, 2809.3999999999996
YGR174C, 2840.0
YGR174W-A, 2902.4999999999995
YGR175C, 2539.2000000000003
YGR177C, 2771.7000000000003
YGR178C, 2484.6
YGR179C, 2538.5999999999995
YGR180C, 2990.6
YGR181W, 2282.7999999999997
YGR183C, 2835.4
YGR185C, 2488.0
YGR186W, 2188.3
YGR187C, 2746.1000000000004
YGR188C, 2590.7
YGR189C, 2678.1
YGR191W, 2861.5999999999995
YGR192C, 2767.7
YGR193C, 2743.8999999999996
YGR195W, 2857.6
YGR196C, 2683.7
YGR197C, 2535.9999999999995
YGR198W, 2649.2
YGR199W, 2517.8999999999996
YGR200C, 2670.7000000000003
YGR201C, 2868.2999999999993
YGR202C, 2428.9999999999995
YGR203W, 2910.7999999999997
YGR204W, 2496.8999999999996
YGR204C-A, 3131.4
YGR205W, 2953.9999999999995
YGR206W, 2946.9
YGR207C, 2929.7000000000003
YGR208W, 2732.0
YGR209C, 2469.5
YGR210C, 2442.2999999999997
YGR211W, 2611.2000000000003
YGR212W, 2960.6
YGR213C, 2751.8999999999996
YGR214W, 2591.7
YGR215W, 2809.8999999999996
YGR216C, 2780.6
YGR218W, 2711.3999999999996
YGR220C, 2855.8
YGR221C, 2877.4999999999995
YGR222W, 2702.2
YGR223C, 2962.1
YGR225W, 2741.2999999999993
YGR227W, 2455.4999999999995
YGR229C, 2985.7999999999997
YGR230W, 2664.4999999999995
YGR231C, 2798.8999999999996
YGR232W, 2857.4999999999995
YGR233C, 2903.3
YGR234W, 2795.7999999999997
YGR235C, 2905.8
YGR236C, 2792.5999999999995
YGR237C, 2633.5
YGR239C, 2732.2
YGR240C, 2595.8000000000006
YGR241C, 2706.7999999999997
YGR243W, 2685.4
YGR244C, 2745.5
YGR245C, 2773.3
YGR246C, 2568.3999999999996
YGR247W, 2708.8999999999996
YGR248W, 3032.4
YGR250C, 2394.5
YGR251W, 2802.5
YGR252W, 2613.3
YGR253C, 2683.2
YGR254W, 2583.7999999999997
YGR255C, 2899.7000000000003
YGR256W, 2456.7999999999997
