Gene name, Transcript overall mass
YER135C, 2737
YER136W, 2539
YER137C, 2611
YER139C, 2709
YER140W, 2706
YER141W, 2644
YER142C, 2703
YER143W, 2521
YER144C, 2550
YER145C, 2728
YER146W, 2620
YER147C, 2678
YER148W, 2749
YER149C, 2714
YER150W, 2358
YER151C, 2681
YER152C, 2788
YER154W, 2582
YER156C, 2672
YER157W, 2589
YER158C, 2611
YER159C, 2569
YER161C, 2552
YER162C, 2820
YER163C, 2568
YER165W, 2617
YER167W, 2604
YER168C, 2551
YER169W, 2424
YER170W, 2655
YER171W, 2828
YER173W, 2577
YER174C, 2595
YER175C, 2583
YER175W-A, 2792
YER176W, 2763
YER177W, 2624
YER178W, 2469
YER179W, 2436
YER180C, 2794
YER180C-A, 2347
YER181C, 2598
YER182W, 2696
YER183C, 2770
YER184C, 2558
YER185W, 2487
YER186C, 2815
YER187W, 2320
YER188W, 2710
YFL062W, 2719
YFL055W, 2643
YFL054C, 2486
YFL052W, 2740
YFL049W, 2471
YFL048C, 2569
YFL047W, 2679
YFL046W, 2741
YFL045C, 2670
YFL044C, 2454
YFL042C, 2581
YFL041W-A, 2827
YFL041W, 2544
YFL039C, 2308
YFL038C, 2573
YFL037W, 2486
YFL034C-B, 2730
YFL034C-A, 2556
YFL034W, 2566
YFL031W, 2569
YFL030W, 2365
YFL029C, 2600
YFL028C, 2717
YFL027C, 2638
YFL026W, 2500
YFL024C, 2438
YFL023W, 2586
YFL022C, 2734
YFL021W, 2645
YFL020C, 2113
YFL018C, 2703
YFL017W-A, 2718
YFL017C, 2725
YFL016C, 2556
YFL014W, 2434
YFL013C, 2761
YFL012W, 2526
YFL010C, 2514
YFL009W, 2639
YFL008W, 2595
YFL005W, 2357
YFL004W, 2652
YFL002C, 2733
YFL001W, 2564
YFR001W, 2674
YFR002W, 2482
YFR003C, 2468
YFR004W, 2620
YFR005C, 2781
YFR006W, 2558
YFR007W, 2678
YFR008W, 2758
YFR009W, 2371
YFR010W, 2653
YFR011C, 2393
YFR012W-A, 2783
YFR013W, 2448
YFR014C, 2638
YFR015C, 2697
YFR016C, 2578
YFR017C, 2585
YFR018C, 2616
YFR020W, 2775
YFR021W, 2530
YFR022W, 2593
YFR024C-A, 2523
YFR025C, 2528
YFR026C, 2386
YFR027W, 2596
YFR028C, 2841
YFR029W, 2789
YFR030W, 2461
YFR031C-A, 2556
YFR032C, 2513
YFR032C-A, 2627
YFR033C, 2675
YFR034C, 2516
YFR036W, 2607
YFR037C, 2604
YFR038W, 2421
YFR039C, 2585
YFR040W, 2715
YFR041C, 2521
YFR042W, 2716
YFR043C, 2733
YFR044C, 2680
YFR045W, 2421
YFR046C, 2544
YFR047C, 2679
YFR048W, 2545
YFR049W, 2619
YFR050C, 2626
YFR051C, 2509
YFR052W, 2526
YFR053C, 2487
YFR054C, 2503
YFR055W, 2549
YGL263W, 2574
YGL258W, 2550
YGL257C, 2691
YGL256W, 2460
YGL255W, 2716
YGL254W, 2651
YGL253W, 2487
YGL252C, 2484
YGL250W, 2570
YGL248W, 2409
YGL247W, 2597
YGL246C, 2476
YGL245W, 2442
YGL244W, 2492
YGL243W, 2519
YGL242C, 2530
YGL241W, 2580
YGL240W, 2543
YGL238W, 2423
YGL237C, 2590
YGL236C, 2563
YGL234W, 2530
YGL233W, 2601
YGL232W, 2718
YGL231C, 2850
YGL230C, 2536
YGL229C, 2559
YGL228W, 2587
YGL227W, 2814
YGL226C-A, 2850
YGL226W, 2666
YGL225W, 2434
YGL224C, 2646
YGL223C, 2784
YGL222C, 2588
YGL221C, 2674
YGL220W, 2719
YGL219C, 2776
YGL216W, 2639
YGL215W, 2611
YGL213C, 2447
YGL212W, 2531
YGL211W, 2501
YGL210W, 2758
YGL209W, 2776
YGL208W, 2543
YGL207W, 2842
YGL205W, 2670
YGL204C, 2598
YGL203C, 2769
YGL202W, 2691
YGL201C, 2403
YGL200C, 2499
YGL198W, 2623
YGL196W, 2550
YGL194C-A, 2628
YGL194C, 2709
YGL193C, 2721
YGL192W, 2771
YGL191W, 2618
YGL190C, 2666
YGL189C, 2586
YGL188C-A, 2711
YGL187C, 2695
YGL186C, 2799
YGL185C, 2421
YGL184C, 2592
YGL181W, 2795
YGL180W, 2553
YGL179C, 2651
YGL176C, 2990
YGL175C, 2593
YGL174W, 2647
YGL172W, 2281
YGL171W, 2559
YGL169W, 2683
YGL167C, 2679
YGL166W, 2560
YGL164C, 2377
YGL163C, 2556
YGL162W, 2606
YGL161C, 2538
YGL160W, 2678
YGL159W, 2690
YGL158W, 2569
YGL157W, 2422
YGL156W, 2699
YGL155W, 2675
YGL154C, 2542
YGL153W, 2555
YGL151W, 2653
YGL150C, 2594
YGL148W, 2619
YGL147C, 2632
YGL146C, 2654
YGL145W, 2682
YGL144C, 2591
YGL143C, 2715
YGL142C, 2786
YGL141W, 2744
YGL140C, 2830
YGL139W, 2589
YGL137W, 2691
YGL136C, 2668
YGL135W, 2703
YGL134W, 2711
YGL130W, 2448
YGL129C, 2699
YGL128C, 2708
YGL127C, 2326
YGL125W, 2702
YGL124C, 2627
YGL123W, 2472
YGL122C, 2591
YGL121C, 2577
YGL120C, 2597
YGL119W, 2793
YGL117W, 2603
YGL116W, 2429
YGL115W, 2628
YGL114W, 2635
YGL113W, 2547
YGL112C, 2682
YGL111W, 2519
YGL110C, 2575
YGL108C, 2379
YGL107C, 2676
YGL106W, 2568
YGL105W, 2644
YGL104C, 2558
YGL103W, 2578
YGL101W, 2663
YGL100W, 2739
YGL099W, 2593
YGL098W, 2571
YGL097W, 2438
YGL096W, 2547
YGL095C, 2673
YGL094C, 2838
YGL093W, 2512
YGL092W, 2518
YGL091C, 2666
YGL090W, 2650
YGL089C, 2487
YGL087C, 2700
YGL085W, 2460
YGL084C, 2485
YGL083W, 2599
YGL082W, 2650
YGL081W, 2584
YGL080W, 2676
YGL079W, 2537
YGL078C, 2729
YGL077C, 2512
YGL076C, 2569
YGL075C, 2600
YGL073W, 2404
YGL071W, 2458
YGL070C, 2880
YGL068W, 2704
YGL067W, 2650
YGL066W, 2590
YGL065C, 2551
YGL064C, 2704
YGL063W, 2619
YGL062W, 2678
YGL061C, 2648
YGL060W, 2771
YGL059W, 2883
YGL058W, 2835
YGL057C, 2712
YGL056C, 2620
YGL055W, 2550
YGL054C, 2548
YGL053W, 2432
YGL050W, 2617
YGL049C, 2587
YGL048C, 2428
YGL047W, 2463
YGL045W, 2721
YGL044C, 2464
YGL043W, 2667
YGL041C-B, 2681
YGL041W-A, 2752
YGL040C, 2502
YGL039W, 2449
YGL038C, 2609
YGL037C, 2561
YGL034C, 2474
YGL032C, 2595
YGL031C, 2509
YGL030W, 2524
YGL029W, 2359
YGL028C, 2500
YGL027C, 2726
YGL026C, 2689
YGL023C, 2512
YGL022W, 2549
YGL020C, 2695
YGL019W, 2624
YGL018C, 2907
YGL017W, 2630
YGL016W, 2619
YGL015C, 2589
YGL014W, 2498
YGL013C, 2479
YGL012W, 2645
YGL011C, 2337
YGL010W, 2751
YGL009C, 2665
YGL008C, 2271
YGL007C-A, 2694
YGL007W, 2772
YGL006W, 2572
YGL005C, 2646
YGL004C, 2677
YGL003C, 2477
YGL002W, 2711
YGL001C, 2397
YGR001C, 2445
YGR002C, 2593
YGR003W, 2597
YGR004W, 2493
YGR005C, 2163
YGR006W, 2599
YGR007W, 2693
YGR008C, 2785
YGR009C, 2672
YGR012W, 2583
YGR013W, 2723
YGR014W, 2494
YGR015C, 2656
YGR016W, 2820
YGR017W, 2704
YGR018C, 2479
YGR019W, 2713
YGR020C, 2488
YGR021W, 2722
YGR023W, 2568
YGR026W, 2681
YGR027C, 2249
YGR028W, 2521
YGR029W, 2556
YGR030C, 2617
YGR031W, 2566
YGR033C, 2632
YGR034W, 2697
YGR035C, 2507
YGR035W-A, 2801
YGR036C, 2442
YGR037C, 2599
YGR038W, 2535
YGR039W, 2641
YGR040W, 2621
YGR041W, 2496
YGR042W, 2887
YGR043C, 2588
YGR044C, 2538
YGR045C, 2715
YGR046W, 2657
YGR047C, 2544
YGR048W, 2409
YGR049W, 2344
YGR050C, 2708
YGR053C, 2558
YGR054W, 2736
YGR055W, 2745
YGR056W, 2680
YGR057C, 2552
YGR058W, 2588
YGR060W, 2401
YGR061C, 2618
YGR062C, 2556
YGR063C, 2574
YGR065C, 2830
YGR066C, 2733
YGR067C, 2605
YGR068C, 2523
YGR071C, 2568
YGR072W, 2444
YGR074W, 2784
YGR075C, 2630
YGR076C, 2866
YGR077C, 2708
YGR078C, 2577
YGR080W, 2482
YGR081C, 2628
YGR082W, 2381
YGR084C, 2500
YGR085C, 2669
YGR086C, 2671
YGR088W, 2696
YGR089W, 2733
YGR090W, 2532
YGR091W, 2753
YGR092W, 2491
YGR093W, 2468
YGR094W, 2807
YGR095C, 2473
YGR096W, 2691
YGR097W, 2584
YGR099W, 2565
YGR100W, 2656
YGR101W, 2565
YGR102C, 2674
YGR103W, 2759
YGR104C, 2524
YGR105W, 2531
YGR106C, 2624
YGR108W, 2604
YGR109C, 2644
YGR110W, 2702
YGR111W, 2605
YGR112W, 2567
YGR113W, 2584
YGR116W, 2645
YGR117C, 2675
YGR118W, 2657
YGR119C, 2274
YGR120C, 2605
YGR121C, 2467
YGR121W-A, 2689
YGR122W, 2596
YGR123C, 2500
YGR124W, 2644
YGR125W, 2616
YGR126W, 2571
YGR127W, 2644
YGR128C, 2497
YGR129W, 2893
YGR130C, 2763
YGR131W, 2513
YGR132C, 2423
YGR134W, 2609
YGR135W, 2732
YGR138C, 2544
YGR141W, 2874
YGR142W, 2645
YGR145W, 2440
YGR146C, 2574
YGR146C-A, 2631
YGR147C, 2731
YGR148C, 2495
YGR149W, 2641
YGR150C, 2659
YGR153W, 2572
YGR154C, 2594
YGR155W, 2582
YGR156W, 2711
YGR157W, 2457
YGR158C, 2582
YGR159C, 2515
YGR161C, 2583
YGR161W-C, 2564
YGR163W, 2551
YGR165W, 2420
YGR166W, 2678
YGR167W, 2705
YGR168C, 2523
YGR169C, 2672
YGR169C-A, 2503
YGR170W, 2718
YGR171C, 2682
YGR172C, 2510
YGR173W, 2658
YGR174C, 2711
YGR174W-A, 2705
YGR175C, 2491
YGR177C, 2722
YGR178C, 2567
YGR179C, 2591
YGR180C, 2887
YGR181W, 2277
YGR183C, 2670
YGR185C, 2419
YGR186W, 2350
YGR187C, 2636
YGR188C, 2585
YGR189C, 2449
YGR191W, 2730
YGR192C, 2569
YGR193C, 2570
YGR195W, 2788
YGR196C, 2639
YGR197C, 2544
YGR198W, 2516
YGR199W, 2526
YGR200C, 2532
YGR201C, 2676
YGR202C, 2403
YGR203W, 2808
YGR204W, 2448
YGR204C-A, 2908
YGR205W, 2765
YGR206W, 2804
YGR207C, 2695
YGR208W, 2571
YGR209C, 2441
YGR210C, 2381
YGR211W, 2547
YGR212W, 2779
YGR213C, 2614
YGR214W, 2457
YGR215W, 2583
YGR216C, 2704
YGR218W, 2560
YGR220C, 2668
YGR221C, 2842
YGR222W, 2523
YGR223C, 2835
YGR225W, 2715
YGR227W, 2489
YGR229C, 2837
YGR230W, 2535
YGR231C, 2726
YGR232W, 2785
YGR233C, 2767
YGR234W, 2595
YGR235C, 2774
YGR236C, 2665
YGR237C, 2536
YGR239C, 2614
YGR240C, 2604
YGR241C, 2504
YGR243W, 2663
YGR244C, 2624
YGR245C, 2608
YGR246C, 2605
YGR247W, 2581
YGR248W, 2792
YGR250C, 2475
YGR251W, 2656
YGR252W, 2606
YGR253C, 2675
YGR254W, 2540
YGR255C, 2650
YGR256W, 2313
YGR257C, 2551
YGR258C, 2579
YGR260W, 2691
YGR261C, 2537
YGR262C, 2612
YGR263C, 2657
YGR264C, 2638
YGR266W, 2835
YGR267C, 2810
YGR268C, 2720
YGR271C-A, 2589
YGR273C, 2749
YGR274C, 2552
YGR277C, 2556
YGR278W, 2812
YGR279C, 2314
YGR280C, 2544
YGR282C, 2476
YGR283C, 2519
YGR284C, 2401
YGR285C, 2453
YGR286C, 2651
YGR287C, 2716
YGR288W, 2669
YGR289C, 2572
YGR292W, 2802
YGR294W, 2157
YHL048W, 2706
YHL047C, 2730
YHL046C, 2157
YHL044W, 2595
YHL043W, 2582
YHL042W, 2715
YHL040C, 2710
YHL039W, 2637
YHL038C, 2723
YHL037C, 2684
YHL036W, 2562
YHL034C, 2462
YHL033C, 2327
YHL032C, 2820
YHL031C, 2520
YHL029C, 2738
YHL028W, 2525
YHL027W, 2504
YHL026C, 2564
YHL025W, 2742
YHL023C, 2521
YHL021C, 2599
YHL020C, 2573
YHL019C, 2589
YHL018W, 2478
YHL017W, 2670
YHL016C, 2398
YHL015W, 2833
YHL014C, 2373
YHL013C, 2617
YHL011C, 2515
YHL009C, 2615
YHL008C, 2487
YHL007C, 2431
YHL006C, 2808
YHL004W, 2838
YHL003C, 2602
YHL002W, 2497
YHL001W, 2587
YHR001W, 2495
YHR001W-A, 2546
YHR002W, 2664
YHR003C, 2522
YHR005C, 2483
YHR005C-A, 2478
YHR006W, 2669
YHR007C, 2422
YHR007C-A, 2896
YHR008C, 2362
YHR009C, 2639
YHR010W, 2461
YHR011W, 2821
YHR012W, 2501
YHR013C, 2641
YHR014W, 2720
YHR016C, 2523
YHR017W, 2612
YHR018C, 2536
YHR019C, 2413
YHR020W, 2487
YHR021C, 2584
YHR022C, 2526
YHR022C-A, 2727
YHR024C, 2736
YHR025W, 2446
YHR026W, 2690
YHR027C, 2646
YHR028C, 2691
YHR029C, 2685
YHR030C, 2767
YHR031C, 2633
YHR033W, 2482
YHR034C, 2869
YHR035W, 2591
YHR036W, 2656
YHR037W, 2675
YHR038W, 2655
YHR039C, 2605
YHR039C-A, 2551
YHR040W, 2588
YHR041C, 2474
YHR042W, 2433
YHR043C, 2541
YHR044C, 2488
YHR045W, 2597
YHR046C, 2594
YHR047C, 2681
YHR048W, 2440
YHR049W, 2623
YHR050W, 2742
YHR050W-A, 2556
YHR051W, 2737
YHR052W, 2503
YHR057C, 2680
YHR058C, 2800
YHR059W, 2611
YHR060W, 2773
YHR061C, 2787
YHR062C, 2617
YHR063C, 2403
YHR064C, 2385
YHR065C, 2629
YHR066W, 2804
YHR067W, 2778
YHR068W, 2554
YHR069C, 2550
YHR070W, 2694
YHR072W, 2766
YHR072W-A, 2704
YHR074W, 2660
YHR075C, 2717
YHR076W, 2568
YHR077C, 2725
YHR078W, 2501
YHR079C, 2704
YHR080C, 2710
YHR081W, 2738
YHR082C, 2788
YHR083W, 2638
YHR084W, 2656
YHR085W, 2887
YHR086W, 2720
YHR087W, 2667
YHR088W, 2643
YHR089C, 2426
YHR090C, 2555
YHR091C, 2657
YHR092C, 2481
YHR094C, 2539
YHR097C, 2411
YHR098C, 2405
YHR100C, 2591
YHR101C, 2590
YHR102W, 2491
YHR103W, 2551
YHR104W, 2387
YHR105W, 2614
YHR106W, 2600
YHR107C, 2205
YHR108W, 2683
YHR109W, 2857
YHR110W, 2531
YHR111W, 2733
YHR112C, 2555
YHR113W, 2760
YHR116W, 2517
YHR117W, 2573
YHR118C, 2681
YHR119W, 2728
YHR121W, 2590
YHR122W, 2729
YHR123W, 2746
YHR126C, 2486
YHR127W, 2742
YHR128W, 2619
YHR129C, 2582
YHR130C, 2853
YHR131C, 2624
YHR132C, 2592
YHR132W-A, 2516
YHR133C, 2434
YHR134W, 2506
YHR135C, 2402
YHR136C, 2785
YHR137W, 2492
YHR138C, 2560
YHR139C, 2457
YHR140W, 2568
YHR141C, 2718
YHR142W, 2441
YHR143W, 2825
YHR143W-A, 2377
YHR144C, 2470
YHR146W, 2647
YHR147C, 2720
YHR148W, 2859
YHR149C, 2586
YHR150W, 2564
YHR151C, 2852
YHR152W, 2477
YHR153C, 2835
YHR154W, 2550
YHR156C, 2841
YHR157W, 2722
YHR159W, 2716
YHR160C, 2670
YHR161C, 2549
YHR162W, 2717
YHR163W, 2548
YHR166C, 2749
YHR167W, 2749
YHR168W, 2805
YHR169W, 2624
YHR170W, 2609
YHR171W, 2576
YHR172W, 2759
YHR174W, 2540
YHR175W, 2724
YHR175W-A, 2701
YHR176W, 2308
YHR178W, 2605
YHR179W, 2633
YHR181W, 2528
YHR182W, 2683
YHR183W, 2417
YHR187W, 2549
YHR188C, 2556
YHR189W, 2557
YHR190W, 2544
YHR191C, 2687
YHR192W, 2654
YHR193C, 2511
YHR194W, 2799
YHR195W, 2466
YHR196W, 2515
YHR197W, 2519
YHR198C, 2635
YHR199C, 2686
YHR200W, 2565
YHR201C, 2617
YHR202W, 2520
YHR203C, 2700
YHR204W, 2605
YHR205W, 2621
YHR208W, 2597
YHR209W, 2753
YHR210C, 2465
YHR216W, 2634
YIL169C, 2626
YIL165C, 2668
YIL162W, 2452
YIL161W, 2347
YIL160C, 2555
YIL159W, 2776
YIL158W, 2151
YIL157C, 2452
YIL156W-B, 2481
YIL156W, 2593
YIL155C, 2351
YIL154C, 2551
YIL153W, 2696
YIL152W, 2848
YIL150C, 2646
YIL148W, 2565
YIL147C, 2668
YIL146C, 2579
YIL145C, 2898
YIL144W, 2731
YIL142W, 2633
YIL140W, 2548
YIL139C, 2980
YIL138C, 2789
YIL137C, 2653
YIL136W, 2243
YIL135C, 2646
YIL134C-A, 2446
YIL134W, 2536
YIL133C, 2416
YIL132C, 2760
YIL131C, 2625
YIL127C, 2428
YIL126W, 2594
YIL125W, 2673
YIL124W, 2328
YIL123W, 2337
YIL122W, 2705
YIL121W, 2538
YIL119C, 2715
YIL118W, 2508
YIL117C, 2445
YIL116W, 2890
YIL115C, 2634
YIL114C, 2740
YIL113W, 2572
YIL112W, 2652
YIL111W, 2577
YIL110W, 2612
YIL109C, 2724
YIL108W, 2647
YIL107C, 2545
YIL106W, 2617
YIL105C, 2554
YIL104C, 2815
YIL103W, 2676
YIL102C-A, 2847
YIL101C, 2603
YIL098C, 2832
YIL097W, 2715
YIL096C, 2465
YIL095W, 2498
YIL094C, 2422
YIL093C, 2605
YIL092W, 2666
YIL091C, 2742
YIL090W, 2571
YIL089W, 2685
YIL088C, 2320
YIL087C, 2588
YIL085C, 2825
YIL084C, 2774
YIL083C, 2569
YIL079C, 2581
YIL078W, 2434
YIL077C, 2639
YIL076W, 2829
YIL075C, 2483
YIL074C, 2623
YIL071C, 2542
YIL070C, 2627
YIL069C, 2581
YIL068C, 2531
YIL067C, 2517
YIL066C, 2750
YIL065C, 2782
YIL064W, 2651
YIL063C, 2434
YIL062C, 2732
YIL061C, 2780
YIL057C, 2549
YIL056W, 2540
YIL055C, 2379
YIL054W, 2649
YIL053W, 2527
YIL052C, 2848
YIL051C, 2641
YIL050W, 2385
YIL049W, 2933
YIL048W, 2655
YIL046W-A, 2923
YIL046W, 2941
YIL045W, 2581
YIL044C, 2424
YIL043C, 2472
YIL042C, 2944
YIL041W, 2516
YIL040W, 2552
YIL039W, 2633
YIL036W, 2669
YIL035C, 2823
YIL034C, 2588
YIL033C, 2631
YIL031W, 2633
YIL030C, 2638
YIL029C, 2789
YIL027C, 2539
YIL026C, 2716
YIL024C, 2519
YIL023C, 2509
YIL022W, 2606
YIL021W, 2619
YIL020C, 2542
YIL019W, 2829
YIL018W, 2556
YIL017C, 2522
YIL016W, 2631
YIL014C-A, 2587
YIL014W, 2734
YIL012W, 2723
YIL011W, 2346
YIL010W, 2687
YIL009C-A, 2593
YIL009W, 2433
YIL008W, 2561
YIL007C, 2599
YIL006W, 2591
YIL005W, 2744
YIL004C, 2556
YIL003W, 2446
YIL002W-A, 2474
YIL002C, 2712
YIL001W, 2694
YIR001C, 2576
YIR003W, 2651
YIR004W, 2504
YIR005W, 2633
YIR007W, 2516
YIR008C, 2642
YIR009W, 2728
YIR010W, 2551
YIR011C, 2588
YIR012W, 2718
YIR013C, 2470
YIR014W, 2677
YIR016W, 2359
YIR017C, 2618
YIR018W, 2546
YIR018C-A, 2744
YIR020C, 2722
YIR021W, 2645
YIR022W, 2697
YIR023W, 2392
YIR024C, 2673
YIR025W, 2703
YIR026C, 2449
YIR029W, 2658
YIR030C, 2546
YIR031C, 2549
YIR032C, 2587
YIR033W, 2586
YIR034C, 2489
YIR035C, 2369
YIR036C, 2394
YIR037W, 2684
YIR038C, 2772
YIR039C, 2505
YIR041W, 2125
YIR042C, 2492
YJL218W, 2564
YJL217W, 2617
YJL213W, 2629
YJL212C, 2567
YJL210W, 2624
YJL209W, 2893
YJL208C, 2259
YJL205C, 2594
YJL203W, 2735
YJL201W, 2685
YJL200C, 2701
YJL199C, 2583
YJL198W, 2938
YJL197W, 2530
YJL196C, 2768
YJL194W, 2655
YJL193W, 2682
YJL192C, 2485
YJL191W, 2544
YJL190C, 2459
YJL189W, 2675
YJL187C, 2730
YJL186W, 2660
YJL185C, 2536
YJL184W, 2475
YJL183W, 2522
YJL181W, 2717
YJL180C, 2625
YJL179W, 2632
YJL178C, 2549
YJL177W, 2324
YJL176C, 2443
YJL174W, 2662
YJL173C, 2467
YJL172W, 2727
YJL171C, 2521
YJL170C, 2552
YJL168C, 2577
YJL167W, 2802
YJL166W, 2502
YJL165C, 2641
YJL164C, 2506
YJL163C, 2720
YJL162C, 2667
YJL161W, 2727
YJL160C, 2568
YJL159W, 2455
YJL158C, 2291
YJL156C, 2780
YJL155C, 2499
YJL154C, 2502
YJL153C, 2505
YJL151C, 2839
YJL149W, 2828
YJL148W, 2560
YJL147C, 2748
YJL146W, 2447
YJL145W, 2721
YJL144W, 2748
YJL143W, 2484
YJL142C, 2639
YJL141C, 2458
YJL140W, 2806
YJL139C, 2584
YJL138C, 2640
YJL137C, 2553
YJL136C, 2621
YJL134W, 2583
YJL133C-A, 2190
YJL133W, 2500
YJL132W, 2519
YJL131C, 2664
YJL128C, 2603
YJL127C-B, 2752
YJL127C, 2658
YJL126W, 2462
YJL125C, 2575
YJL124C, 2674
YJL123C, 2641
YJL122W, 2641
YJL121C, 2400
YJL118W, 2488
YJL117W, 2626
YJL116C, 2333
YJL115W, 2500
YJL112W, 2415
YJL111W, 2435
YJL110C, 2681
YJL108C, 2553
YJL106W, 2522
YJL104W, 2528
YJL103C, 2631
YJL102W, 2868
YJL101C, 2666
YJL100W, 2687
YJL098W, 2545
YJL097W, 2533
YJL096W, 2829
YJL094C, 2405
YJL092W, 2724
YJL091C, 2521
YJL090C, 2548
YJL088W, 2498
YJL087C, 2645
YJL085W, 2568
YJL084C, 2634
YJL083W, 2645
YJL082W, 2519
YJL081C, 2378
YJL080C, 2433
YJL079C, 2330
YJL078C, 2472
YJL077W-B, 2810
YJL077W-A, 2576
YJL076W, 2596
YJL073W, 2562
YJL072C, 2655
YJL071W, 2817
YJL070C, 2723
YJL069C, 2518
YJL068C, 2585
YJL066C, 2655
YJL065C, 2418
YJL063C, 2591
YJL062W-A, 2738
YJL062W, 2610
YJL061W, 2421
YJL060W, 2808
YJL059W, 2819
YJL058C, 2658
YJL057C, 2534
YJL056C, 2505
YJL055W, 2322
YJL054W, 2501
YJL053W, 2724
YJL052W, 2579
YJL051W, 2463
YJL050W, 2640
YJL049W, 2772
YJL048C, 2741
YJL047C-A, 2728
YJL047C, 2676
YJL046W, 2694
YJL045W, 2655
YJL044C, 2828
YJL043W, 2653
YJL042W, 2709
YJL041W, 2598
YJL038C, 2783
YJL036W, 2518
YJL035C, 2787
YJL034W, 2607
YJL033W, 2799
YJL031C, 2903
YJL030W, 2651
YJL029C, 2625
YJL027C, 2893
YJL026W, 2455
YJL025W, 2594
YJL024C, 2788
YJL023C, 2624
YJL019W, 2625
YJL016W, 2555
YJL014W, 2562
YJL012C, 2866
YJL011C, 2784
YJL010C, 2842
YJL008C, 2575
YJL006C, 2773
YJL004C, 2786
YJL003W, 2745
YJL002C, 2819
YJL001W, 2512
YJR001W, 2707
YJR002W, 2528
YJR003C, 2648
YJR004C, 2638
YJR005W, 2696
YJR005C-A, 2516
YJR006W, 2679
YJR007W, 2787
YJR008W, 2615
YJR009C, 2569
YJR010W, 2484
YJR010C-A, 2702
YJR011C, 2580
YJR013W, 2628
YJR014W, 2755
YJR015W, 2586
YJR016C, 2510
YJR017C, 2561
YJR019C, 2545
YJR021C, 2507
YJR024C, 2532
YJR025C, 2716
YJR031C, 2536
YJR032W, 2654
YJR034W, 2516
YJR040W, 2514
YJR041C, 2529
YJR042W, 2743
YJR043C, 2727
YJR044C, 2552
YJR045C, 2519
YJR046W, 2581
YJR047C, 2483
YJR048W, 2515
YJR049C, 2720
YJR050W, 2660
YJR051W, 2763
YJR052W, 2685
YJR054W, 2784
YJR055W, 2444
YJR056C, 2634
YJR057W, 2530
YJR058C, 2747
YJR059W, 2431
YJR060W, 2557
YJR062C, 2509
YJR063W, 2465
YJR064W, 2536
YJR065C, 2478
YJR067C, 2670
YJR068W, 2619
YJR069C, 2575
YJR070C, 2769
YJR072C, 2389
YJR073C, 2665
YJR074W, 2554
YJR075W, 2681
YJR076C, 2564
YJR077C, 2532
YJR080C, 2680
YJR082C, 2665
YJR083C, 2662
YJR084W, 2807
YJR085C, 2466
YJR086W, 2723
YJR088C, 2721
YJR091C, 2643
YJR093C, 2565
YJR094C, 2618
YJR094W-A, 2540
YJR095W, 2381
YJR096W, 2550
YJR097W, 2600
YJR098C, 2599
YJR099W, 2530
YJR100C, 2788
YJR101W, 2587
YJR102C, 2605
YJR103W, 2274
YJR104C, 2315
YJR105W, 2454
YJR106W, 2707
YJR107W, 2672
YJR109C, 2599
YJR110W, 2625
YJR111C, 2732
YJR112W, 2755
YJR112W-A, 2648
YJR113C, 2826
YJR115W, 2725
YJR116W, 2423
YJR117W, 2734
YJR118C, 2602
YJR119C, 2767
YJR121W, 2563
YJR122W, 2869
YJR123W, 2669
YJR124C, 2735
YJR125C, 2736
YJR129C, 2851
YJR130C, 2477
YJR131W, 2388
YJR132W, 2548
YJR133W, 2754
YJR134C, 2643
YJR135C, 2675
YJR135W-A, 2468
YJR136C, 2508
YJR139C, 2246
YJR141W, 2714
YJR142W, 2631
YJR143C, 2574
YJR144W, 2608
YJR145C, 2700
YJR147W, 2707
YJR148W, 2453
YJR149W, 2773
YJR150C, 2227
YJR152W, 2435
YJR153W, 2377
YJR155W, 2697
YKL222C, 2811
YKL218C, 2623
YKL217W, 2489
YKL216W, 2677
YKL215C, 2507
YKL214C, 2545
YKL213C, 2572
YKL212W, 2553
YKL211C, 2576
YKL210W, 2372
YKL208W, 2551
YKL207W, 2729
YKL206C, 2438
YKL205W, 2608
YKL204W, 2496
YKL198C, 2508
YKL197C, 2751
YKL196C, 2629
YKL195W, 2650
YKL194C, 2869
YKL193C, 2771
YKL192C, 2640
YKL191W, 2491
YKL190W, 2489
YKL189W, 2958
YKL186C, 2509
YKL185W, 2465
YKL184W, 2352
YKL183W, 2656
YKL181W, 2603
YKL180W, 2324
YKL179C, 2591
YKL178C, 2429
YKL176C, 2525
YKL175W, 2701
YKL174C, 2727
YKL173W, 2585
YKL172W, 2668
YKL170W, 2516
YKL168C, 2873
YKL167C, 2617
YKL166C, 2678
YKL165C, 2750
YKL164C, 2455
YKL163W, 2465
YKL162C, 2815
YKL161C, 2688
YKL160W, 2738
YKL159C, 2520
YKL157W, 2536
YKL156W, 2584
YKL155C, 2760
YKL154W, 2413
YKL152C, 2765
YKL151C, 2689
YKL150W, 2511
YKL149C, 2616
YKL148C, 2614
YKL146W, 2463
YKL145W, 2802
YKL144C, 2736
YKL143W, 2755
YKL142W, 2684
YKL141W, 2472
YKL140W, 2699
YKL139W, 2721
YKL138C-A, 2824
YKL138C, 2499
YKL137W, 2765
YKL135C, 2706
YKL134C, 2452
YKL133C, 2801
YKL132C, 2703
YKL130C, 2574
YKL129C, 2665
YKL128C, 2488
YKL127W, 2503
YKL126W, 2806
YKL125W, 2634
YKL124W, 2575
YKL122C, 2679
