Gene name, Transcript overall size
YDR300C, 1440.0
YDR301W, 1455.3
YDR302W, 1589.0
YDR303C, 1629.0
YDR304C, 1750.2
YDR305C, 1577.5000000000002
YDR306C, 1581.7999999999997
YDR307W, 1632.9999999999998
YDR308C, 1575.8
YDR309C, 1232.8000000000002
YDR311W, 1395.0
YDR312W, 1690.6000000000001
YDR313C, 1557.8
YDR315C, 1336.5
YDR316W, 1700.2000000000003
YDR317W, 1515.4
YDR318W, 1546.3000000000002
YDR319C, 1780.0000000000002
YDR320C, 1445.9
YDR320C-A, 1450.0
YDR321W, 1464.6
YDR322W, 1652.8000000000004
YDR322C-A, 1473.4
YDR323C, 1418.6
YDR325W, 1376.4
YDR328C, 1357.9
YDR329C, 1480.3
YDR330W, 1449.9
YDR331W, 1687.2000000000003
YDR332W, 1400.6999999999998
YDR333C, 1538.0
YDR335W, 1256.3000000000002
YDR336W, 1665.2000000000003
YDR337W, 1442.3
YDR338C, 1412.8
YDR339C, 1525.4999999999998
YDR341C, 1388.4
YDR342C, 1337.6000000000001
YDR343C, 1337.6000000000001
YDR345C, 1384.8000000000002
YDR346C, 1525.8
YDR347W, 1559.8000000000004
YDR348C, 1348.4
YDR349C, 1870.2000000000003
YDR350C, 1621.7
YDR351W, 1581.3000000000002
YDR352W, 1386.9
YDR353W, 1477.4
YDR354W, 1495.7000000000003
YDR357C, 1352.9
YDR358W, 1520.8000000000002
YDR361C, 1597.8
YDR362C, 1503.6000000000001
YDR363W, 1308.3999999999999
YDR363W-A, 1261.1000000000004
YDR364C, 1299.7
YDR365C, 1352.5
YDR367W, 1500.8000000000002
YDR368W, 1312.4
YDR370C, 1383.4
YDR371W, 1421.8
YDR372C, 1626.2
YDR373W, 1389.3
YDR374W-A, 1513.5
YDR375C, 1537.3
YDR376W, 1563.6000000000001
YDR377W, 1628.6000000000001
YDR378C, 1201.8000000000002
YDR379W, 1278.0000000000002
YDR379C-A, 1550.9
YDR380W, 1538.0
YDR381W, 1406.1999999999998
YDR381C-A, 1436.0
YDR382W, 1702.6999999999998
YDR383C, 1462.6
YDR384C, 1257.9
YDR385W, 1517.7
YDR386W, 1566.8000000000004
YDR387C, 1378.6000000000001
YDR388W, 1462.7000000000003
YDR389W, 1416.7
YDR390C, 1548.7000000000003
YDR391C, 1537.8000000000002
YDR392W, 1739.4
YDR393W, 1609.2000000000003
YDR394W, 1480.4
YDR395W, 1515.1000000000001
YDR397C, 1245.3000000000002
YDR398W, 1408.5
YDR399W, 1521.0
YDR400W, 1628.3
YDR404C, 1692.3000000000004
YDR405W, 1493.6000000000004
YDR407C, 1657.4
YDR408C, 1443.1000000000001
YDR410C, 1584.2
YDR411C, 1461.2
YDR412W, 1541.6
YDR414C, 1354.6000000000001
YDR415C, 1703.1000000000001
YDR416W, 1487.6999999999998
YDR418W, 1531.7000000000003
YDR419W, 1738.5
YDR421W, 1315.6000000000001
YDR422C, 1200.5
YDR423C, 1526.8999999999999
YDR424C, 1408.6000000000001
YDR425W, 1596.8999999999999
YDR427W, 1599.8999999999999
YDR428C, 1363.6000000000001
YDR429C, 1480.2000000000003
YDR430C, 1660.2000000000003
YDR434W, 1505.2999999999997
YDR435C, 1627.6000000000004
YDR436W, 1325.5
YDR437W, 1817.3
YDR438W, 1495.5
YDR439W, 1602.3999999999999
YDR440W, 1252.3
YDR441C, 1490.9000000000003
YDR444W, 1626.6
YDR447C, 1592.6000000000001
YDR448W, 1434.8
YDR449C, 1654.6000000000001
YDR450W, 1463.6000000000001
YDR451C, 1469.0000000000002
YDR452W, 1466.5
YDR453C, 1440.1000000000001
YDR454C, 1362.2000000000003
YDR456W, 1619.9
YDR458C, 1556.6000000000001
YDR459C, 1702.7
YDR460W, 1606.2
YDR461W, 1287.7000000000003
YDR461C-A, 1394.3999999999999
YDR462W, 1644.5
YDR463W, 1545.2
YDR465C, 1550.9000000000003
YDR466W, 1539.3
YDR468C, 1459.8
YDR469W, 1369.7
YDR470C, 1307.5
YDR471W, 1491.2
YDR472W, 1425.6000000000001
YDR473C, 1466.7000000000003
YDR475C, 1549.4
YDR476C, 1545.1
YDR477W, 1230.8000000000002
YDR478W, 1571.8999999999999
YDR479C, 1566.0
YDR481C, 1477.9
YDR482C, 1359.4
YDR483W, 1712.6000000000001
YDR484W, 1561.2
YDR485C, 1296.6000000000001
YDR486C, 1572.1000000000001
YDR487C, 1550.1000000000001
YDR488C, 1739.3000000000002
YDR489W, 1504.1
YDR490C, 1373.6
YDR492W, 1545.0
YDR493W, 1477.7
YDR494W, 1551.4
YDR495C, 1492.8000000000002
YDR496C, 1443.1000000000001
YDR497C, 1556.3000000000002
YDR498C, 1615.6000000000001
YDR499W, 1470.6000000000001
YDR500C, 1361.5
YDR502C, 1545.8
YDR503C, 1550.0000000000002
YDR504C, 1665.2
YDR505C, 1333.8
YDR506C, 1703.4
YDR507C, 1330.2
YDR508C, 1467.5
YDR510W, 1383.9
YDR511W, 1662.4999999999998
YDR512C, 1672.0
YDR513W, 1481.2
YDR514C, 1442.5
YDR515W, 1386.1000000000001
YDR516C, 1525.5000000000002
YDR517W, 1660.4000000000003
YDR518W, 1553.2
YDR519W, 1792.7
YDR520C, 1277.2
YDR523C, 1555.5000000000002
YDR524C, 1564.3000000000002
YDR524C-B, 1543.7000000000003
YDR525W-A, 1770.2
YDR527W, 1503.4
YDR528W, 1374.2
YDR529C, 1498.8000000000002
YDR530C, 1688.1000000000001
YDR531W, 1577.4
YDR532C, 1356.8
YDR533C, 1546.2
YDR534C, 1439.0
YDR536W, 1566.3
YDR538W, 1631.2000000000003
YDR539W, 1655.4000000000003
YDR540C, 1684.3000000000002
YDR541C, 1255.5
YEL073C, 1411.9
YEL072W, 1424.4
YEL071W, 1377.3
YEL068C, 1571.1000000000001
YEL066W, 1479.5
YEL065W, 1364.9
YEL064C, 1511.8000000000002
YEL063C, 1405.0
YEL062W, 1615.3000000000002
YEL061C, 1305.7
YEL060C, 1566.3000000000002
YEL059C-A, 1449.8000000000002
YEL058W, 1668.8999999999999
YEL057C, 1360.0
YEL056W, 1485.7
YEL055C, 1592.7999999999997
YEL054C, 1531.7000000000003
YEL053C, 1379.6000000000004
YEL052W, 1498.4
YEL051W, 1440.3999999999999
YEL050C, 1469.8
YEL049W, 1387.3
YEL048C, 1565.5000000000002
YEL046C, 1666.7000000000003
YEL044W, 1129.7
YEL043W, 1438.8000000000002
YEL042W, 1653.8000000000002
YEL041W, 1523.8999999999999
YEL040W, 1597.6999999999998
YEL039C, 1355.0
YEL038W, 1484.9999999999998
YEL037C, 1674.4
YEL036C, 1655.0
YEL034W, 1442.1
YEL032W, 1187.4
YEL031W, 1492.4999999999998
YEL030W, 1616.6000000000001
YEL029C, 1513.1000000000004
YEL028W, 1699.3
YEL027W, 1530.1000000000001
YEL026W, 1406.5
YEL024W, 1441.0
YEL023C, 1602.8000000000002
YEL022W, 1484.6
YEL021W, 1476.4
YEL020W-A, 1465.4
YEL019C, 1407.2
YEL018W, 1561.8
YEL017C-A, 1403.9
YEL017W, 1614.1
YEL016C, 1637.3000000000002
YEL015W, 1459.5000000000002
YEL013W, 1261.9
YEL012W, 1477.6
YEL011W, 1432.5
YEL009C, 1541.3000000000002
YEL008W, 1639.8000000000002
YEL006W, 1382.3000000000002
YEL005C, 1516.1
YEL004W, 1602.8999999999999
YEL003W, 1577.6000000000001
YEL002C, 1750.3
YEL001C, 1642.3000000000004
YER001W, 1712.9
YER002W, 1642.4
YER003C, 1491.1
YER004W, 1302.1
YER005W, 1513.5000000000002
YER006W, 1687.4000000000003
YER007W, 1624.3
YER007C-A, 1712.1
YER008C, 1585.1000000000001
YER009W, 1463.0000000000002
YER010C, 1604.9
YER011W, 1518.8999999999999
YER012W, 1569.2
YER014W, 1681.8000000000004
YER015W, 1406.6999999999998
YER016W, 1282.7
YER017C, 1638.0000000000002
YER018C, 1402.0
YER019W, 1639.8
YER019C-A, 1231.9000000000003
YER020W, 1246.0
YER021W, 1373.2
YER022W, 1391.4
YER023W, 1406.1
YER025W, 1435.2
YER026C, 1425.9
YER027C, 1270.3000000000002
YER028C, 1621.6
YER029C, 1464.2
YER030W, 1544.1000000000001
YER031C, 1453.5000000000002
YER032W, 1466.3000000000002
YER034W, 1544.0
YER035W, 1374.5000000000002
YER036C, 1394.1000000000001
YER037W, 1657.3999999999999
YER038C, 1247.6999999999998
YER038W-A, 1609.1
YER039C, 1579.0
YER039C-A, 1605.1999999999998
YER040W, 1512.0
YER041W, 1653.8999999999999
YER042W, 1576.9
YER043C, 1417.2
YER044C, 1518.4000000000003
YER045C, 1499.7999999999997
YER046W, 1574.0999999999997
YER048C, 1696.1000000000001
YER048W-A, 1449.7000000000003
YER049W, 1523.7
YER050C, 1388.1000000000001
YER051W, 1469.1
YER052C, 1443.3000000000002
YER053C, 1582.0
YER053C-A, 1691.8
YER054C, 1631.5
YER055C, 1582.0000000000002
YER056C, 1533.4000000000003
YER056C-A, 1649.0
YER057C, 1484.2
YER058W, 1421.4000000000003
YER059W, 1254.2
YER060W, 1419.9
YER060W-A, 1503.8000000000002
YER061C, 1448.4
YER062C, 1494.2
YER063W, 1440.7999999999997
YER064C, 1497.9
YER065C, 1379.1000000000001
YER066W, 1552.1
YER067W, 1651.4999999999998
YER068W, 1552.6000000000001
YER069W, 1389.3000000000002
YER070W, 1683.7
YER071C, 1543.6000000000001
YER072W, 1421.6000000000001
YER073W, 1374.1000000000001
YER074W, 1505.9
YER074W-A, 1670.0000000000002
YER076C, 1540.1999999999998
YER077C, 1553.7
YER078C, 1642.0000000000002
YER078W-A, 1765.8000000000002
YER079W, 1320.2
YER080W, 1517.0000000000002
YER081W, 1465.3
YER082C, 1531.4
YER083C, 1553.9
YER085C, 1664.0000000000002
YER086W, 1490.3
YER087W, 1607.8999999999999
YER087C-B, 1232.5000000000005
YER088C, 1260.1000000000001
YER089C, 1433.8
YER090W, 1492.8999999999999
YER091C, 1467.1000000000001
YER092W, 1402.2
YER093C-A, 1759.3000000000002
YER094C, 1221.4
YER095W, 1509.0
YER096W, 1298.1000000000001
YER098W, 1751.2
YER099C, 1388.5
YER100W, 1546.6
YER101C, 1536.8
YER102W, 1520.8000000000002
YER103W, 1329.9
YER104W, 1418.9
YER105C, 1629.3999999999999
YER107C, 1443.5
YER110C, 1599.9
YER112W, 1623.4
YER113C, 1616.2000000000003
YER114C, 1413.3999999999999
YER115C, 1504.5
YER116C, 1445.2
YER117W, 1253.3000000000002
YER118C, 1446.8
YER119C, 1392.5
YER120W, 1405.1
YER121W, 1515.9
YER122C, 1324.7
YER123W, 1410.9
YER124C, 1570.9999999999998
YER125W, 1413.2
YER126C, 1636.6
YER127W, 1539.5000000000002
YER128W, 1574.9
YER130C, 1626.1000000000001
YER131W, 1425.5000000000002
YER133W, 1402.5
YER134C, 1374.7
YER135C, 1600.1
YER136W, 1482.0
YER137C, 1350.2000000000003
YER139C, 1462.2
YER140W, 1452.6000000000001
YER141W, 1629.4000000000003
YER142C, 1755.1
YER143W, 1407.8999999999999
YER144C, 1356.9
YER145C, 1560.8
YER146W, 1560.9000000000003
YER147C, 1433.3000000000002
YER148W, 1645.0
YER149C, 1693.3
YER150W, 1545.7
YER151C, 1431.9
YER152C, 1721.3999999999999
YER154W, 1578.4
YER156C, 1526.4
YER157W, 1539.1000000000001
YER158C, 1380.1000000000001
YER159C, 1441.8
YER161C, 1605.7000000000003
YER162C, 1634.8
YER163C, 1468.6
YER165W, 1412.0
YER167W, 1458.3000000000002
YER168C, 1574.2
YER169W, 1516.4
YER170W, 1534.8999999999999
YER171W, 1690.0
YER173W, 1495.4
YER174C, 1520.4
YER175C, 1328.6000000000001
YER175W-A, 1684.9
YER176W, 1435.6000000000001
YER177W, 1469.1999999999998
YER178W, 1473.2
YER179W, 1300.5
YER180C, 1550.1
YER180C-A, 1226.6
YER181C, 1645.7
YER182W, 1689.3000000000002
YER183C, 1670.6999999999998
YER184C, 1478.4999999999998
YER185W, 1434.5
YER186C, 1612.6000000000001
YER187W, 1487.8
YER188W, 1654.2
YFL062W, 1567.8000000000002
YFL055W, 1575.5
YFL054C, 1262.4
YFL052W, 1381.4
YFL049W, 1374.6000000000001
YFL048C, 1614.8000000000004
YFL047W, 1666.8000000000004
YFL046W, 1579.8000000000002
YFL045C, 1593.3000000000002
YFL044C, 1412.5
YFL042C, 1436.1000000000001
YFL041W-A, 1501.3000000000002
YFL041W, 1755.5000000000002
YFL039C, 1403.1000000000001
YFL038C, 1694.6
YFL037W, 1537.0000000000005
YFL034C-B, 1616.3000000000002
YFL034C-A, 1477.8
YFL034W, 1350.5
YFL031W, 1505.6000000000001
YFL030W, 1516.6
YFL029C, 1520.6
YFL028C, 1546.8
YFL027C, 1588.5000000000002
YFL026W, 1278.4
YFL024C, 1382.0
YFL023W, 1357.1000000000001
YFL022C, 1672.3999999999999
YFL021W, 1758.0000000000005
YFL020C, 1387.3
YFL018C, 1662.3000000000002
YFL017W-A, 1619.5
YFL017C, 1599.5000000000002
YFL016C, 1466.7
YFL014W, 1302.2
YFL013C, 1553.3999999999999
YFL012W, 1532.7
YFL010C, 1365.2
YFL009W, 1477.6000000000001
YFL008W, 1438.1
YFL005W, 1263.8000000000002
YFL004W, 1536.0000000000002
YFL002C, 1494.3999999999999
YFL001W, 1604.8
YFR001W, 1503.0
YFR002W, 1586.9
YFR003C, 1271.8000000000002
YFR004W, 1654.2000000000003
YFR005C, 1562.5000000000002
YFR006W, 1581.5000000000002
YFR007W, 1469.3999999999999
YFR008W, 1490.0
YFR009W, 1370.7
YFR010W, 1538.9
YFR011C, 1148.6000000000001
YFR012W-A, 1710.0000000000002
YFR013W, 1359.1
YFR014C, 1406.1
YFR015C, 1637.1000000000001
YFR016C, 1487.8000000000002
YFR017C, 1449.4
YFR018C, 1674.3
YFR020W, 1814.8999999999999
YFR021W, 1407.2000000000003
YFR022W, 1361.9
YFR024C-A, 1439.1000000000001
YFR025C, 1407.5000000000002
YFR026C, 1413.9
YFR027W, 1485.6
YFR028C, 1607.0000000000005
YFR029W, 1649.2000000000005
YFR030W, 1425.4
YFR031C-A, 1536.5000000000002
YFR032C, 1361.7
YFR032C-A, 1417.0
YFR033C, 1617.6000000000001
YFR034C, 1296.1000000000001
YFR036W, 1587.1000000000004
YFR037C, 1429.6
YFR038W, 1359.8000000000002
YFR039C, 1546.1
YFR040W, 1571.0000000000002
YFR041C, 1575.1
YFR042W, 1611.7999999999997
YFR043C, 1679.6000000000001
YFR044C, 1508.2
YFR045W, 1496.3
YFR046C, 1288.2
YFR047C, 1601.0000000000002
YFR048W, 1335.1000000000001
YFR049W, 1500.0
YFR050C, 1506.9
YFR051C, 1448.1000000000001
YFR052W, 1465.4
YFR053C, 1477.9000000000003
YFR054C, 1427.3000000000002
YFR055W, 1542.9
YGL263W, 1378.3999999999999
YGL258W, 1639.0000000000002
YGL257C, 1795.8000000000002
YGL256W, 1432.7000000000003
YGL255W, 1618.9
YGL254W, 1451.5
YGL253W, 1477.9000000000003
YGL252C, 1305.5
YGL250W, 1472.0000000000002
YGL248W, 1536.1
YGL247W, 1550.3000000000002
YGL246C, 1463.7
YGL245W, 1361.6000000000001
YGL244W, 1479.0
YGL243W, 1381.7
YGL242C, 1307.1000000000001
YGL241W, 1485.8
YGL240W, 1480.7
YGL238W, 1538.0
YGL237C, 1417.5
YGL236C, 1417.0000000000002
YGL234W, 1406.7
YGL233W, 1463.8
YGL232W, 1444.8
YGL231C, 1602.2000000000003
YGL230C, 1409.1
YGL229C, 1519.3000000000002
YGL228W, 1625.8999999999999
YGL227W, 1531.9
YGL226C-A, 1765.2
YGL226W, 1495.6000000000001
YGL225W, 1356.9
YGL224C, 1411.1
YGL223C, 1561.9
YGL222C, 1433.7
YGL221C, 1480.3
YGL220W, 1599.9
YGL219C, 1536.2000000000003
YGL216W, 1446.1
YGL215W, 1594.6
YGL213C, 1413.1000000000001
YGL212W, 1302.2
YGL211W, 1326.1000000000001
YGL210W, 1478.6000000000001
YGL209W, 1540.5
YGL208W, 1327.2
YGL207W, 1629.2000000000003
YGL205W, 1451.6
YGL204C, 1571.4999999999998
YGL203C, 1799.1000000000001
YGL202W, 1538.0
YGL201C, 1273.7000000000003
YGL200C, 1488.9
YGL198W, 1465.8000000000002
YGL196W, 1433.3
YGL194C-A, 1512.3
YGL194C, 1436.3999999999999
YGL193C, 1411.0
YGL192W, 1706.6
YGL191W, 1580.3000000000004
YGL190C, 1561.8999999999999
YGL189C, 1425.5000000000002
YGL188C-A, 1521.9
YGL187C, 1711.4000000000003
YGL186C, 1523.8000000000002
YGL185C, 1246.4
YGL184C, 1598.2000000000003
YGL181W, 1544.1000000000001
YGL180W, 1448.6
YGL179C, 1619.2000000000003
YGL176C, 1533.5
YGL175C, 1538.8999999999999
YGL174W, 1612.6000000000001
YGL172W, 1357.7
YGL171W, 1548.9
YGL169W, 1634.1
YGL167C, 1404.8
YGL166W, 1483.1000000000001
YGL164C, 1384.5000000000002
YGL163C, 1561.0
YGL162W, 1451.8
YGL161C, 1405.2
YGL160W, 1596.4
YGL159W, 1430.2
YGL158W, 1373.5
YGL157W, 1357.4
YGL156W, 1485.0000000000002
YGL155W, 1309.2000000000003
YGL154C, 1489.5
YGL153W, 1442.3000000000002
YGL151W, 1567.0000000000002
YGL150C, 1512.8000000000002
YGL148W, 1572.7
YGL147C, 1682.8
YGL146C, 1443.5000000000002
YGL145W, 1454.3
YGL144C, 1539.3000000000002
YGL143C, 1713.7
YGL142C, 1626.3
YGL141W, 1589.9000000000003
YGL140C, 1606.7000000000003
YGL139W, 1605.5000000000005
YGL137W, 1622.3
YGL136C, 1713.2
YGL135W, 1476.9
YGL134W, 1448.3
YGL130W, 1463.2
YGL129C, 1550.1000000000004
YGL128C, 1464.3
YGL127C, 1151.3000000000002
YGL125W, 1696.8
YGL124C, 1483.6
YGL123W, 1453.6000000000001
YGL122C, 1575.4
YGL121C, 1583.7
YGL120C, 1486.8999999999999
YGL119W, 1625.4999999999998
YGL117W, 1488.9
YGL116W, 1307.9
YGL115W, 1495.0
YGL114W, 1392.2000000000003
YGL113W, 1576.5000000000002
YGL112C, 1592.6
YGL111W, 1407.4000000000003
YGL110C, 1684.9
YGL108C, 1351.4
YGL107C, 1611.1000000000004
YGL106W, 1469.0
YGL105W, 1538.4
YGL104C, 1472.8000000000002
YGL103W, 1623.9000000000003
YGL101W, 1546.9999999999998
YGL100W, 1411.6
YGL099W, 1630.2000000000003
YGL098W, 1378.5000000000002
YGL097W, 1391.0
YGL096W, 1442.1
YGL095C, 1634.6000000000001
YGL094C, 1636.5999999999997
YGL093W, 1389.1999999999998
YGL092W, 1433.7000000000003
YGL091C, 1520.3000000000002
YGL090W, 1537.7
YGL089C, 1722.5000000000002
YGL087C, 1657.3999999999999
YGL085W, 1364.2000000000003
YGL084C, 1542.8000000000002
YGL083W, 1549.1000000000004
YGL082W, 1569.3
YGL081W, 1565.4
YGL080W, 1404.8000000000002
YGL079W, 1347.9
YGL078C, 1601.3999999999999
YGL077C, 1229.1000000000001
YGL076C, 1436.7
YGL075C, 1399.3
YGL073W, 1204.9
YGL071W, 1436.1000000000001
YGL070C, 1563.8999999999999
YGL068W, 1534.0000000000002
YGL067W, 1449.6
YGL066W, 1385.6000000000001
YGL065C, 1651.0000000000002
YGL064C, 1588.1000000000001
YGL063W, 1454.9
YGL062W, 1527.5
YGL061C, 1360.9
YGL060W, 1413.6000000000001
YGL059W, 1680.8999999999999
YGL058W, 1592.5
YGL057C, 1678.0000000000002
YGL056C, 1488.0
YGL055W, 1411.5000000000002
YGL054C, 1597.9999999999998
YGL053W, 1364.4
YGL050W, 1495.8999999999999
YGL049C, 1371.3999999999999
YGL048C, 1311.1
YGL047W, 1587.0
YGL045W, 1663.3000000000004
YGL044C, 1286.1000000000001
YGL043W, 1578.5
YGL041C-B, 1543.2
YGL041W-A, 1710.7000000000003
YGL040C, 1521.3999999999999
YGL039W, 1517.1
YGL038C, 1540.9
YGL037C, 1592.8999999999999
YGL034C, 1463.3000000000002
YGL032C, 1646.5
YGL031C, 1404.3000000000002
YGL030W, 1413.8
YGL029W, 1360.0
YGL028C, 1488.3000000000002
YGL027C, 1649.0000000000002
YGL026C, 1526.7
YGL023C, 1402.8999999999999
YGL022W, 1329.7
YGL020C, 1584.8000000000002
YGL019W, 1569.5000000000002
YGL018C, 1795.1
YGL017W, 1551.1
YGL016W, 1501.2
YGL015C, 1544.3
YGL014W, 1486.6
YGL013C, 1427.9
YGL012W, 1491.8
YGL011C, 992.7
YGL010W, 1438.9
YGL009C, 1445.2
YGL008C, 1129.2
YGL007C-A, 1616.9
YGL007W, 1593.0000000000002
YGL006W, 1443.7000000000003
YGL005C, 1400.3000000000002
YGL004C, 1538.7999999999997
YGL003C, 1456.6
YGL002W, 1707.2
YGL001C, 1487.5
YGR001C, 1295.3000000000002
YGR002C, 1429.5
YGR003W, 1628.0
YGR004W, 1455.5000000000002
YGR005C, 1095.3000000000002
YGR006W, 1458.1999999999998
YGR007W, 1571.1
YGR008C, 1645.3000000000002
YGR009C, 1723.3
YGR012W, 1310.0000000000002
YGR013W, 1596.2
YGR014W, 1534.8000000000002
YGR015C, 1484.5000000000002
YGR016W, 1751.5000000000002
YGR017W, 1583.2000000000003
YGR018C, 1376.5
YGR019W, 1586.0000000000002
YGR020C, 1576.7
YGR021W, 1656.0000000000002
YGR023W, 1391.5
YGR026W, 1688.7999999999997
YGR027C, 1446.0
YGR028W, 1629.1000000000001
YGR029W, 1483.3999999999999
YGR030C, 1539.2
YGR031W, 1458.6000000000004
YGR033C, 1478.5
YGR034W, 1359.8
YGR035C, 1504.0000000000002
YGR035W-A, 1832.5
YGR036C, 1255.5
YGR037C, 1594.8999999999999
YGR038W, 1435.8000000000002
YGR039W, 1614.7000000000003
YGR040W, 1493.2
YGR041W, 1526.6999999999998
YGR042W, 1601.2000000000003
YGR043C, 1520.0000000000002
YGR044C, 1329.0000000000002
YGR045C, 1509.7
YGR046W, 1574.6000000000001
YGR047C, 1498.6999999999998
YGR048W, 1240.0000000000002
YGR049W, 1439.1000000000001
YGR050C, 1541.4999999999998
YGR053C, 1510.7
YGR054W, 1548.7
YGR055W, 1496.0000000000002
YGR056W, 1539.4000000000003
YGR057C, 1451.1000000000001
YGR058W, 1463.4
YGR060W, 1359.0
YGR061C, 1459.8
YGR062C, 1532.4
YGR063C, 1348.0
YGR065C, 1590.2
YGR066C, 1570.3999999999999
YGR067C, 1438.9999999999998
YGR068C, 1280.3000000000002
YGR071C, 1361.7
YGR072W, 1331.5
YGR074W, 1786.2
YGR075C, 1459.1999999999998
YGR076C, 1620.8999999999999
YGR077C, 1649.7
YGR078C, 1487.0
YGR080W, 1338.4
YGR081C, 1561.3999999999999
YGR082W, 1445.1000000000001
YGR084C, 1381.1999999999998
YGR085C, 1443.2
YGR086C, 1604.8000000000002
YGR088W, 1593.4
YGR089W, 1624.6000000000004
YGR090W, 1423.1999999999998
YGR091W, 1528.5000000000002
YGR092W, 1515.1000000000001
YGR093W, 1532.1999999999998
YGR094W, 1610.6999999999998
YGR095C, 1434.0
YGR096W, 1567.1000000000001
YGR097W, 1443.3999999999999
YGR099W, 1541.1000000000001
YGR100W, 1572.9
YGR101W, 1326.4
YGR102C, 1760.2999999999997
YGR103W, 1586.6000000000004
YGR104C, 1518.6000000000001
YGR105W, 1438.1
YGR106C, 1668.9
YGR108W, 1502.6000000000001
YGR109C, 1434.1000000000001
YGR110W, 1603.1
YGR111W, 1326.4
YGR112W, 1479.5000000000002
YGR113W, 1386.2000000000003
YGR116W, 1404.0000000000002
YGR117C, 1443.8
YGR118W, 1336.3
YGR119C, 1319.1000000000001
YGR120C, 1549.8000000000002
YGR121C, 1367.6000000000001
YGR121W-A, 1775.2
YGR122W, 1549.3000000000002
YGR123C, 1315.7000000000003
YGR124W, 1515.4
YGR125W, 1575.8999999999999
YGR126W, 1356.7
YGR127W, 1500.3000000000002
YGR128C, 1495.4000000000003
YGR129W, 1746.1999999999998
YGR130C, 1592.2000000000003
YGR131W, 1467.8000000000002
YGR132C, 1463.4
YGR134W, 1474.3999999999999
YGR135W, 1458.1000000000001
YGR138C, 1407.2
YGR141W, 1602.7000000000003
YGR142W, 1552.6000000000001
YGR145W, 1386.1000000000001
YGR146C, 1429.9
YGR146C-A, 1444.6000000000001
YGR147C, 1437.9
YGR148C, 1377.6
YGR149W, 1531.1
YGR150C, 1459.5
YGR153W, 1376.6000000000001
YGR154C, 1443.6000000000001
YGR155W, 1424.7
YGR156W, 1525.8
YGR157W, 1407.2000000000003
YGR158C, 1585.6
YGR159C, 1472.3
YGR161C, 1416.4
YGR161W-C, 1421.6
YGR163W, 1381.9
YGR165W, 1311.2000000000003
YGR166W, 1578.8000000000002
YGR167W, 1534.2000000000003
YGR168C, 1403.9
YGR169C, 1598.1
YGR169C-A, 1417.1
YGR170W, 1642.5000000000002
YGR171C, 1671.2
YGR172C, 1385.5000000000002
YGR173W, 1565.1000000000001
YGR174C, 1439.7
YGR174W-A, 1594.3
YGR175C, 1407.7
YGR177C, 1542.2
YGR178C, 1500.1
YGR179C, 1464.3
YGR180C, 1632.2
YGR181W, 1193.2
YGR183C, 1644.6000000000001
YGR185C, 1250.5
YGR186W, 1374.8000000000002
YGR187C, 1566.0
YGR188C, 1360.2
YGR189C, 1594.5
YGR191W, 1739.5000000000002
YGR192C, 1469.2
YGR193C, 1443.3
YGR195W, 1490.9
YGR196C, 1449.9
YGR197C, 1357.4
YGR198W, 1414.4
YGR199W, 1281.9
YGR200C, 1528.9000000000003
YGR201C, 1458.2999999999997
YGR202C, 1283.9
YGR203W, 1544.6999999999998
YGR204W, 1298.9999999999998
YGR204C-A, 1628.6
YGR205W, 1536.2
YGR206W, 1602.1999999999998
YGR207C, 1610.1999999999998
YGR208W, 1550.2
YGR209C, 1496.7
YGR210C, 1433.1000000000001
YGR211W, 1590.1000000000001
YGR212W, 1544.3
YGR213C, 1646.8999999999996
YGR214W, 1432.5000000000002
YGR215W, 1602.3
YGR216C, 1701.3999999999999
YGR218W, 1476.7
YGR220C, 1515.6000000000001
YGR221C, 1665.7000000000003
YGR222W, 1497.3
YGR223C, 1580.6
YGR225W, 1628.1
YGR227W, 1331.2
YGR229C, 1816.0000000000002
YGR230W, 1253.9
YGR231C, 1551.3000000000002
YGR232W, 1496.0
YGR233C, 1654.6000000000001
YGR234W, 1605.7
YGR235C, 1649.8999999999999
YGR236C, 1434.7
YGR237C, 1508.7
YGR239C, 1389.2
YGR240C, 1330.4
YGR241C, 1521.3000000000002
YGR243W, 1463.8999999999999
YGR244C, 1554.6
YGR245C, 1451.7
YGR246C, 1383.1000000000001
YGR247W, 1572.6
YGR248W, 1709.9
YGR250C, 1400.3
YGR251W, 1605.1000000000001
YGR252W, 1592.3999999999999
YGR253C, 1574.6000000000001
YGR254W, 1473.7
YGR255C, 1732.8000000000002
YGR256W, 1353.8000000000002
YGR257C, 1341.5
YGR258C, 1449.3999999999999
YGR260W, 1512.2
YGR261C, 1429.2
YGR262C, 1515.5
YGR263C, 1278.7
YGR264C, 1591.4000000000003
YGR266W, 1616.6999999999998
YGR267C, 1634.7
YGR268C, 1440.9
YGR271C-A, 1592.2
YGR273C, 1551.0000000000002
YGR274C, 1367.1
YGR277C, 1569.6000000000001
YGR278W, 1410.5
YGR279C, 1394.7000000000003
YGR280C, 1458.3000000000002
YGR282C, 1396.0000000000002
YGR283C, 1533.6
YGR284C, 1382.6000000000001
YGR285C, 1486.9
YGR286C, 1589.6000000000001
YGR287C, 1371.1
YGR288W, 1499.8000000000002
YGR289C, 1600.9
YGR292W, 1417.3
YGR294W, 1387.3
YHL048W, 1538.1000000000001
YHL047C, 1435.7000000000003
