Gene name, Transcript overall hydropathy
YDR309C, -8.7
YDR311W, 7.700000000000001
YDR312W, -26.8
YDR313C, -3.600000000000001
YDR315C, 7.699999999999999
YDR316W, 13.1
YDR317W, 10.899999999999997
YDR318W, -4.800000000000001
YDR319C, -3.900000000000001
YDR320C, -4.000000000000002
YDR320C-A, -14.899999999999997
YDR321W, 2.799999999999998
YDR322W, -8.799999999999999
YDR322C-A, 11.1
YDR323C, 4.699999999999999
YDR325W, -9.4
YDR328C, 4.399999999999999
YDR329C, -23.6
YDR330W, 2.1999999999999975
YDR331W, 25.8
YDR332W, 4.0
YDR333C, -12.200000000000001
YDR335W, 8.2
YDR336W, -3.4000000000000017
YDR337W, 11.0
YDR338C, 4.3
YDR339C, -15.499999999999998
YDR341C, 1.6000000000000003
YDR342C, -7.800000000000001
YDR343C, -7.800000000000001
YDR345C, -14.800000000000002
YDR346C, 11.199999999999998
YDR347W, -4.699999999999999
YDR348C, -16.900000000000002
YDR349C, 26.099999999999998
YDR350C, 5.8999999999999995
YDR351W, -3.0000000000000004
YDR352W, 6.4
YDR353W, 8.400000000000002
YDR354W, 5.099999999999998
YDR357C, -20.6
YDR358W, -15.300000000000002
YDR361C, -14.699999999999994
YDR362C, -15.399999999999997
YDR363W, -6.199999999999999
YDR363W-A, -2.400000000000001
YDR364C, -5.500000000000002
YDR365C, -16.2
YDR367W, 9.199999999999998
YDR368W, -2.5000000000000004
YDR370C, 1.3000000000000003
YDR371W, -6.0
YDR372C, -19.5
YDR373W, -8.3
YDR374W-A, -0.600000000000001
YDR375C, -17.000000000000004
YDR376W, -2.7000000000000006
YDR377W, 10.700000000000003
YDR378C, -5.5
YDR379W, -3.7999999999999994
YDR379C-A, -4.0
YDR380W, -8.799999999999997
YDR381W, -0.40000000000000036
YDR381C-A, -0.6999999999999997
YDR382W, 10.600000000000001
YDR383C, -11.599999999999998
YDR384C, -8.600000000000001
YDR385W, 2.1
YDR386W, -0.10000000000000098
YDR387C, -14.1
YDR388W, -4.800000000000001
YDR389W, -14.4
YDR390C, -1.0999999999999988
YDR391C, -17.299999999999997
YDR392W, -14.499999999999998
YDR393W, 4.299999999999999
YDR394W, 3.9999999999999996
YDR395W, 6.1
YDR397C, -1.0000000000000004
YDR398W, -9.600000000000001
YDR399W, -16.4
YDR400W, 4.5
YDR404C, 10.699999999999998
YDR405W, 1.1999999999999993
YDR407C, -3.800000000000002
YDR408C, 17.5
YDR410C, -28.1
YDR411C, -11.4
YDR412W, -12.199999999999998
YDR414C, -19.5
YDR415C, 26.5
YDR416W, 10.7
YDR418W, -9.199999999999998
YDR419W, -3.2000000000000006
YDR421W, -9.0
YDR422C, -23.900000000000002
YDR423C, -1.1000000000000014
YDR424C, -14.1
YDR425W, -11.9
YDR427W, -2.600000000000001
YDR428C, 7.4
YDR429C, -5.1
YDR430C, -5.699999999999999
YDR434W, 6.500000000000002
YDR435C, -5.799999999999999
YDR436W, -30.599999999999994
YDR437W, -2.9
YDR438W, 10.200000000000001
YDR439W, -0.7000000000000011
YDR440W, -15.799999999999999
YDR441C, -1.9
YDR444W, -13.4
YDR447C, -13.899999999999999
YDR448W, -1.7000000000000006
YDR449C, -10.0
YDR450W, 6.000000000000002
YDR451C, 2.199999999999998
YDR452W, 6.6
YDR453C, -9.4
YDR454C, -0.800000000000002
YDR456W, 26.3
YDR458C, -18.900000000000002
YDR459C, -5.600000000000001
YDR460W, -11.299999999999999
YDR461W, -14.399999999999997
YDR461C-A, -24.0
YDR462W, -4.699999999999999
YDR463W, -1.9000000000000012
YDR465C, 2.999999999999999
YDR466W, -18.900000000000006
YDR468C, -18.400000000000002
YDR469W, -21.3
YDR470C, -13.5
YDR471W, 14.100000000000001
YDR472W, -10.5
YDR473C, -36.1
YDR475C, -16.6
YDR476C, 1.9000000000000004
YDR477W, -18.300000000000004
YDR478W, -32.4
YDR479C, -8.399999999999999
YDR481C, -5.199999999999999
YDR482C, -5.0
YDR483W, 18.799999999999997
YDR484W, -1.6
YDR485C, -20.800000000000008
YDR486C, -23.2
YDR487C, -8.6
YDR488C, -29.4
YDR489W, -3.600000000000001
YDR490C, -4.000000000000002
YDR492W, -14.6
YDR493W, -10.4
YDR494W, -6.1
YDR495C, -28.2
YDR496C, -18.499999999999996
YDR497C, -3.0000000000000004
YDR498C, 12.299999999999999
YDR499W, -23.8
YDR500C, -23.299999999999994
YDR502C, -0.8000000000000007
YDR503C, -10.4
YDR504C, 22.099999999999998
YDR505C, -5.700000000000001
YDR506C, 21.2
YDR507C, -2.4000000000000017
YDR508C, -27.699999999999996
YDR510W, -19.900000000000002
YDR511W, -6.9
YDR512C, 5.200000000000001
YDR513W, 12.700000000000001
YDR514C, -3.199999999999998
YDR515W, -24.7
YDR516C, -5.299999999999999
YDR517W, -3.1
YDR518W, 18.2
YDR519W, 24.999999999999996
YDR520C, -12.1
YDR523C, -16.1
YDR524C, -0.7999999999999994
YDR524C-B, 20.6
YDR525W-A, 23.300000000000004
YDR527W, -5.900000000000006
YDR528W, -12.199999999999998
YDR529C, 2.9000000000000004
YDR530C, -10.700000000000001
YDR531W, -11.2
YDR532C, -2.900000000000001
YDR533C, 1.8999999999999988
YDR534C, 23.6
YDR536W, -5.0
YDR538W, 4.799999999999999
YDR539W, -7.1
YDR540C, -26.300000000000004
YDR541C, 17.599999999999998
YEL073C, 12.499999999999998
YEL072W, 23.4
YEL071W, 4.4
YEL068C, 28.0
YEL066W, -15.100000000000003
YEL065W, -10.200000000000001
YEL064C, -15.299999999999999
YEL063C, -23.4
YEL062W, 15.799999999999999
YEL061C, -29.6
YEL060C, 7.800000000000001
YEL059C-A, -5.700000000000001
YEL058W, -12.400000000000002
YEL057C, -23.7
YEL056W, -25.700000000000003
YEL055C, -0.09999999999999898
YEL054C, -9.199999999999998
YEL053C, 5.199999999999999
YEL052W, 2.7999999999999985
YEL051W, -9.100000000000001
YEL050C, 16.7
YEL049W, 26.3
YEL048C, 4.5
YEL046C, -3.7000000000000006
YEL044W, -15.299999999999999
YEL043W, 29.999999999999996
YEL042W, 8.9
YEL041W, -4.4
YEL040W, 32.5
YEL039C, -15.500000000000002
YEL038W, -5.6
YEL037C, -5.999999999999998
YEL036C, -15.200000000000001
YEL034W, -15.800000000000002
YEL032W, -2.5000000000000013
YEL031W, -3.7000000000000006
YEL030W, -1.9
YEL029C, 0.4999999999999991
YEL028W, 32.400000000000006
YEL027W, 17.0
YEL026W, 0.9999999999999987
YEL024W, 4.999999999999999
YEL023C, -20.4
YEL022W, 7.500000000000002
YEL021W, -17.6
YEL020W-A, -18.6
YEL019C, -3.2000000000000015
YEL018W, 8.5
YEL017C-A, 31.5
YEL017W, -14.9
YEL016C, -9.699999999999998
YEL015W, 4.4
YEL013W, -3.000000000000003
YEL012W, -10.600000000000001
YEL011W, -5.300000000000001
YEL009C, -1.0000000000000004
YEL008W, -1.9
YEL006W, -29.2
YEL005C, -2.499999999999998
YEL004W, 15.5
YEL003W, -24.800000000000004
YEL002C, 10.100000000000003
YEL001C, 20.999999999999996
YER001W, 0.4000000000000008
YER002W, -16.1
YER003C, -12.100000000000001
YER004W, 15.200000000000001
YER005W, 3.0999999999999974
YER006W, -26.900000000000002
YER007W, -2.400000000000001
YER007C-A, -21.499999999999996
YER008C, -29.300000000000004
YER009W, -1.5543122344752192e-15
YER010C, -5.4
YER011W, 26.200000000000003
YER012W, 19.699999999999996
YER014W, 4.800000000000001
YER015W, 0.9999999999999998
YER016W, -0.40000000000000036
YER017C, -8.899999999999999
YER018C, -6.1
YER019W, -40.699999999999996
YER019C-A, -2.2000000000000015
YER020W, -9.899999999999999
YER021W, 11.400000000000002
YER022W, -21.1
YER023W, 17.0
YER025W, -5.4
YER026C, -14.700000000000001
YER027C, -16.499999999999996
YER028C, -30.500000000000007
YER029C, 0.7999999999999996
YER030W, -31.299999999999997
YER031C, -11.500000000000002
YER032W, 6.0
YER034W, -21.799999999999997
YER035W, -5.199999999999999
YER036C, -16.900000000000002
YER037W, -10.199999999999998
YER038C, -9.500000000000004
YER038W-A, 9.700000000000001
YER039C, 5.299999999999999
YER039C-A, -20.8
YER040W, -18.800000000000004
YER041W, 1.5999999999999996
YER042W, -4.700000000000001
YER043C, 1.2000000000000004
YER044C, 5.799999999999999
YER045C, -9.700000000000001
YER046W, -7.4
YER048C, -4.699999999999999
YER048W-A, -4.440892098500626e-16
YER049W, -31.799999999999997
YER050C, -0.40000000000000036
YER051W, -18.0
YER052C, -10.1
YER053C, -24.400000000000002
YER053C-A, 24.7
YER054C, -25.6
YER055C, 11.499999999999998
YER056C, -11.500000000000002
YER056C-A, -22.1
YER057C, 15.100000000000003
YER058W, 13.900000000000004
YER059W, -10.200000000000001
YER060W, -11.299999999999999
YER060W-A, 1.0999999999999988
YER061C, 11.699999999999998
YER062C, 5.600000000000001
YER063W, 5.5
YER064C, -12.6
YER065C, 2.099999999999999
YER066W, 1.3999999999999995
YER067W, -17.6
YER068W, -10.9
YER069W, 4.499999999999999
YER070W, -18.8
YER071C, -15.9
YER072W, -5.9
YER073W, -2.5000000000000013
YER074W, -1.7999999999999994
YER074W-A, 32.800000000000004
YER076C, 14.5
YER077C, -7.600000000000001
YER078C, -0.8000000000000003
YER078W-A, 9.5
YER079W, -8.099999999999998
YER080W, 3.400000000000001
YER081W, -9.200000000000001
YER082C, -36.5
YER083C, -17.8
YER085C, 9.899999999999997
YER086W, 10.3
YER087W, -3.600000000000001
YER087C-B, -18.300000000000004
YER088C, 8.1
YER089C, -5.800000000000001
YER090W, -1.2000000000000006
YER091C, 6.9
YER092W, -16.000000000000004
YER093C-A, -20.400000000000002
YER094C, 11.200000000000003
YER095W, -15.700000000000001
YER096W, -2.300000000000002
YER098W, -17.1
YER099C, -3.4000000000000017
YER100W, -23.699999999999996
YER101C, -13.199999999999998
YER102W, -19.8
YER103W, 6.199999999999999
YER104W, -13.600000000000001
YER105C, -22.8
YER107C, -3.3000000000000003
YER110C, -7.800000000000001
YER112W, 2.3999999999999995
YER113C, 6.299999999999999
YER114C, -12.9
YER115C, -0.5000000000000004
YER116C, -29.599999999999998
YER117W, -4.100000000000001
YER118C, -14.6
YER119C, 16.9
YER120W, 8.4
YER121W, -23.599999999999998
YER122C, -18.500000000000004
YER123W, -5.1
YER124C, -22.3
YER125W, 13.8
YER126C, -24.700000000000003
YER127W, 3.499999999999999
YER128W, 4.440892098500626e-16
YER130C, -7.200000000000001
YER131W, -35.6
YER133W, -4.800000000000001
YER134C, -0.19999999999999973
YER135C, -15.399999999999993
YER136W, -0.600000000000001
YER137C, -11.3
YER139C, 8.200000000000001
YER140W, -19.2
YER141W, 0.7999999999999994
YER142C, -13.900000000000002
YER143W, 0.19999999999999996
YER144C, -2.9999999999999996
YER145C, 23.4
YER146W, 7.399999999999999
YER147C, -6.200000000000001
YER148W, -25.1
YER149C, -11.1
YER150W, 18.4
YER151C, -21.600000000000005
YER152C, -14.800000000000002
YER154W, 7.0
YER156C, -13.499999999999998
YER157W, -8.799999999999999
YER158C, -17.200000000000003
YER159C, -0.19999999999999973
YER161C, -3.600000000000001
YER162C, -15.9
YER163C, -1.8000000000000012
YER165W, -8.7
YER167W, -24.5
YER168C, 8.700000000000001
YER169W, 12.0
YER170W, -2.8000000000000003
YER171W, 5.5
YER173W, -14.299999999999999
YER174C, -2.2000000000000024
YER175C, -11.700000000000001
YER175W-A, -10.199999999999998
YER176W, -11.499999999999998
YER177W, -2.5000000000000013
YER178W, -2.9999999999999996
YER179W, -9.6
YER180C, -29.7
YER180C-A, -12.4
YER181C, 27.2
YER182W, -0.8000000000000003
YER183C, -4.500000000000002
YER184C, -10.799999999999995
YER185W, -2.2999999999999994
YER186C, -8.200000000000001
YER187W, 16.8
YER188W, 5.4
YFL062W, -15.6
YFL055W, -2.400000000000001
YFL054C, -18.400000000000006
YFL052W, -8.499999999999998
YFL049W, -13.1
YFL048C, 24.999999999999996
YFL047W, 6.699999999999999
YFL046W, 2.6999999999999984
YFL045C, -6.1
YFL044C, 7.599999999999998
YFL042C, -21.800000000000004
YFL041W-A, -16.8
YFL041W, 26.7
YFL039C, 5.799999999999999
YFL038C, 6.1999999999999975
YFL037W, -6.1
YFL034C-B, -10.299999999999995
YFL034C-A, -10.799999999999999
YFL034W, -6.299999999999999
YFL031W, -14.399999999999997
YFL030W, 14.0
YFL029C, 2.1999999999999993
YFL028C, 1.4999999999999978
YFL027C, -13.799999999999997
YFL026W, -1.5000000000000004
YFL024C, -10.399999999999999
YFL023W, 8.2
YFL022C, -1.7000000000000006
YFL021W, 16.799999999999997
YFL020C, 26.3
YFL018C, -3.600000000000001
YFL017W-A, -10.699999999999998
YFL017C, -9.1
YFL016C, 10.1
YFL014W, -17.3
YFL013C, -8.9
YFL012W, -16.500000000000004
YFL010C, -15.000000000000002
YFL009W, 3.8999999999999995
YFL008W, 1.1999999999999993
YFL005W, -5.300000000000001
YFL004W, 5.8
YFL002C, 1.7999999999999996
YFL001W, 3.8999999999999995
YFR001W, -32.2
YFR002W, -9.1
YFR003C, -16.599999999999998
YFR004W, -7.9
YFR005C, -31.9
YFR006W, 28.599999999999998
YFR007W, 5.499999999999998
YFR008W, -13.299999999999999
YFR009W, 5.0
YFR010W, -13.2
YFR011C, -12.1
YFR012W-A, -23.3
YFR013W, -16.5
YFR014C, -27.8
YFR015C, 1.4999999999999998
YFR016C, -10.9
YFR017C, -12.299999999999999
YFR018C, 17.4
YFR020W, 26.3
YFR021W, -5.700000000000001
YFR022W, -8.8
YFR024C-A, -10.100000000000001
YFR025C, -21.1
YFR026C, 32.2
YFR027W, -29.7
YFR028C, -5.800000000000001
YFR029W, -24.400000000000002
YFR030W, -6.900000000000002
YFR031C-A, -9.5
YFR032C, -19.900000000000002
YFR032C-A, -29.8
YFR033C, -1.4999999999999996
YFR034C, -8.2
YFR036W, -10.699999999999998
YFR037C, -17.000000000000004
YFR038W, 4.8000000000000025
YFR039C, 23.600000000000005
YFR040W, -5.9
YFR041C, 15.700000000000001
YFR042W, -7.1999999999999975
YFR043C, 4.6
YFR044C, 2.999999999999999
YFR045W, -10.799999999999999
YFR046C, -24.599999999999998
YFR047C, -0.8000000000000007
YFR048W, -20.8
YFR049W, 2.2000000000000006
YFR050C, -18.500000000000004
YFR051C, 6.100000000000001
YFR052W, 12.099999999999998
YFR053C, -15.999999999999998
YFR054C, 16.2
YFR055W, -4.700000000000001
YGL263W, 1.2000000000000002
YGL258W, 30.0
YGL257C, 11.500000000000002
YGL256W, 15.500000000000002
YGL255W, -17.200000000000003
YGL254W, -19.599999999999998
YGL253W, -15.999999999999998
YGL252C, -5.200000000000001
YGL250W, -13.299999999999999
YGL248W, 17.199999999999996
YGL247W, -4.5
YGL246C, 0.1999999999999984
YGL245W, 9.3
YGL244W, 3.799999999999998
YGL243W, 12.400000000000002
YGL242C, -3.3000000000000003
YGL241W, 0.19999999999999973
YGL240W, 3.3000000000000003
YGL238W, 7.6
YGL237C, -12.799999999999999
YGL236C, 10.200000000000001
YGL234W, 8.999999999999998
YGL233W, -18.900000000000006
YGL232W, -35.7
YGL231C, -17.900000000000002
YGL230C, 17.4
YGL229C, 3.6999999999999993
YGL228W, 24.200000000000006
YGL227W, -9.799999999999999
YGL226C-A, -18.700000000000003
YGL226W, -2.000000000000001
YGL225W, -12.800000000000002
YGL224C, -6.0
YGL223C, -4.700000000000001
YGL222C, -4.0
YGL221C, -4.1
YGL220W, -12.999999999999998
YGL219C, -1.4000000000000008
YGL216W, 6.399999999999999
YGL215W, -12.799999999999999
YGL213C, 4.199999999999999
YGL212W, -1.4000000000000008
YGL211W, -11.899999999999997
YGL210W, -19.300000000000004
YGL209W, -28.3
YGL208W, -20.6
YGL207W, -5.300000000000001
YGL205W, -5.4
YGL204C, -3.1999999999999997
YGL203C, 4.799999999999999
YGL202W, -5.299999999999999
YGL201C, -15.299999999999999
YGL200C, 28.1
YGL198W, -10.3
YGL196W, -6.399999999999999
YGL194C-A, 3.3999999999999986
YGL194C, -17.6
YGL193C, -11.1
YGL192W, -0.4000000000000008
YGL191W, -7.9
YGL190C, -5.200000000000001
YGL189C, -35.6
YGL188C-A, -24.2
YGL187C, 1.0999999999999992
YGL186C, -38.6
YGL185C, 3.399999999999999
YGL184C, 3.1999999999999997
YGL181W, -17.800000000000004
YGL180W, -20.2
YGL179C, -0.10000000000000009
YGL176C, -22.400000000000002
YGL175C, -1.3000000000000003
YGL174W, -9.6
YGL172W, 3.4000000000000004
YGL171W, 1.0000000000000004
YGL169W, 6.799999999999999
YGL167C, -10.900000000000002
YGL166W, 16.999999999999996
YGL164C, 6.300000000000001
YGL163C, -18.6
YGL162W, -11.500000000000002
YGL161C, -8.200000000000001
YGL160W, -8.2
YGL159W, -10.4
YGL158W, 4.4
YGL157W, 9.100000000000001
YGL156W, -6.1
YGL155W, -8.899999999999999
YGL154C, 6.900000000000002
YGL153W, -6.5
YGL151W, -4.1
YGL150C, 0.3999999999999997
YGL148W, -1.4000000000000017
YGL147C, -13.8
YGL146C, -6.6
YGL145W, -6.800000000000001
YGL144C, -3.1999999999999997
YGL143C, -2.100000000000002
YGL142C, -13.200000000000001
YGL141W, -12.799999999999995
YGL140C, -0.7000000000000006
YGL139W, 11.4
YGL137W, -20.499999999999996
YGL136C, 10.9
YGL135W, -14.299999999999999
YGL134W, -24.3
YGL130W, 8.200000000000001
YGL129C, 1.7999999999999994
YGL128C, -12.499999999999998
YGL127C, -13.2
YGL125W, -21.9
YGL124C, -9.700000000000001
YGL123W, -17.700000000000003
YGL122C, -3.800000000000002
YGL121C, 1.1
YGL120C, -20.2
YGL119W, -2.7999999999999985
YGL117W, -13.8
YGL116W, -13.700000000000001
YGL115W, -22.1
YGL114W, -16.200000000000003
YGL113W, -2.9999999999999987
YGL112C, -18.700000000000003
YGL111W, 6.700000000000001
YGL110C, -6.999999999999998
YGL108C, -7.800000000000001
YGL107C, -6.599999999999998
YGL106W, -1.7000000000000006
YGL105W, 7.6
YGL104C, 8.3
YGL103W, -23.0
YGL101W, -10.299999999999995
YGL100W, -9.8
YGL099W, -25.200000000000003
YGL098W, 1.7999999999999998
YGL097W, -2.7000000000000006
YGL096W, 1.2999999999999998
YGL095C, 11.299999999999999
YGL094C, -12.000000000000002
YGL093W, -25.900000000000002
YGL092W, -6.500000000000002
YGL091C, 3.0999999999999988
YGL090W, 14.000000000000002
YGL089C, 28.600000000000005
YGL087C, -9.0
YGL085W, -19.400000000000002
YGL084C, 17.4
YGL083W, -3.9000000000000026
YGL082W, 1.0000000000000004
YGL081W, 2.2
YGL080W, -4.6
YGL079W, -13.699999999999998
YGL078C, -18.2
YGL077C, -13.700000000000001
YGL076C, -7.699999999999999
YGL075C, 3.0999999999999988
YGL073W, -14.6
YGL071W, -4.300000000000001
YGL070C, -4.0
YGL068W, 5.200000000000001
YGL067W, 4.199999999999999
YGL066W, -9.499999999999998
YGL065C, -8.3
YGL064C, 8.9
YGL063W, 2.7999999999999994
YGL062W, -11.200000000000001
YGL061C, -14.0
YGL060W, -21.900000000000006
YGL059W, -6.5
YGL058W, -20.800000000000004
YGL057C, 0.0999999999999992
YGL056C, -6.499999999999998
YGL055W, -1.4000000000000008
YGL054C, 35.2
YGL053W, -19.300000000000004
YGL050W, -6.1
YGL049C, -27.099999999999998
YGL048C, 8.299999999999999
YGL047W, 15.4
YGL045W, -9.699999999999998
YGL044C, -16.6
YGL043W, -7.6
YGL041C-B, 8.999999999999998
YGL041W-A, -6.0
YGL040C, -6.9
YGL039W, 7.299999999999999
YGL038C, -11.2
YGL037C, 8.400000000000002
YGL034C, 14.500000000000002
YGL032C, 22.2
YGL031C, 0.0
YGL030W, -7.0
YGL029W, -15.100000000000003
YGL028C, 25.899999999999995
YGL027C, 11.1
YGL026C, -19.2
YGL023C, -1.1000000000000019
YGL022W, 8.899999999999999
YGL020C, 31.500000000000004
YGL019W, -15.200000000000001
YGL018C, -1.9
YGL017W, -5.199999999999999
YGL016W, 12.1
YGL015C, -9.799999999999999
YGL014W, -11.7
YGL013C, -8.4
YGL012W, -21.8
YGL011C, -2.1999999999999997
YGL010W, 1.5999999999999992
YGL009C, -14.300000000000002
YGL008C, -9.199999999999998
YGL007C-A, 0.49999999999999867
YGL007W, -33.2
YGL006W, -17.500000000000004
YGL005C, 2.599999999999999
YGL004C, -1.699999999999998
YGL003C, -10.6
YGL002W, 29.1
YGL001C, 15.2
YGR001C, -14.000000000000002
YGR002C, -2.5000000000000004
YGR003W, -2.2999999999999994
YGR004W, -16.200000000000003
YGR005C, -2.2999999999999994
YGR006W, 3.7999999999999994
YGR007W, -0.3999999999999999
YGR008C, -30.5
YGR009C, -8.600000000000001
YGR012W, -6.000000000000002
YGR013W, 8.4
YGR014W, 24.5
YGR015C, -0.6000000000000001
YGR016W, -7.200000000000001
YGR017W, 3.3999999999999995
YGR018C, -8.500000000000002
YGR019W, -17.900000000000006
YGR020C, 1.2000000000000022
YGR021W, -4.600000000000001
YGR023W, -14.1
YGR026W, -16.799999999999997
YGR027C, -7.999999999999998
YGR028W, -1.3000000000000012
YGR029W, -19.5
YGR030C, -6.900000000000002
YGR031W, 13.4
YGR033C, -4.800000000000001
YGR034W, -16.2
YGR035C, -7.499999999999995
YGR035W-A, 27.4
YGR036C, 1.7999999999999994
YGR037C, -5.6
YGR038W, -7.499999999999998
YGR039W, 31.6
YGR040W, -1.2000000000000015
YGR041W, -8.199999999999998
YGR042W, -7.9
YGR043C, -19.800000000000004
YGR044C, -4.5
YGR045C, -15.700000000000001
YGR046W, 5.5
YGR047C, -19.299999999999994
YGR048W, 9.399999999999999
YGR049W, 15.300000000000002
YGR050C, 2.8
YGR053C, 20.5
YGR054W, -1.4
YGR055W, -1.9000000000000008
YGR056W, -6.1
YGR057C, 4.6
YGR058W, 0.19999999999999973
YGR060W, 11.1
YGR061C, 1.2999999999999996
YGR062C, -5.900000000000002
YGR063C, 8.899999999999999
YGR065C, -9.0
YGR066C, 1.3999999999999986
YGR067C, 3.8999999999999977
YGR068C, -0.8000000000000038
YGR071C, 4.099999999999998
YGR072W, -16.4
YGR074W, -5.699999999999999
YGR075C, -5.199999999999999
YGR076C, -8.400000000000002
YGR077C, 5.5
YGR078C, -10.2
YGR080W, 5.399999999999999
YGR081C, -8.799999999999999
YGR082W, 3.799999999999998
YGR084C, 20.6
YGR085C, -15.499999999999998
YGR086C, -16.8
YGR088W, -21.699999999999996
YGR089W, -20.8
YGR090W, -16.9
YGR091W, -16.400000000000002
YGR092W, -4.5
YGR093W, 2.6000000000000005
YGR094W, -8.0
YGR095C, 6.1
YGR096W, -16.5
YGR097W, -12.100000000000003
YGR099W, 1.4
YGR100W, -2.4
YGR101W, 11.600000000000001
YGR102C, -8.8
YGR103W, -25.799999999999997
YGR104C, 4.199999999999999
YGR105W, 15.100000000000003
YGR106C, 25.5
YGR108W, -5.200000000000001
YGR109C, -1.3000000000000012
YGR110W, -2.9
YGR111W, -3.7999999999999994
YGR112W, 3.8999999999999986
YGR113W, -14.1
YGR116W, -23.000000000000004
YGR117C, -0.699999999999998
YGR118W, -16.5
YGR119C, -8.9
YGR120C, -2.0000000000000004
YGR121C, -16.9
YGR121W-A, -6.4
YGR122W, -14.4
YGR123C, -10.799999999999997
YGR124W, 1.4000000000000048
YGR125W, -20.099999999999998
YGR126W, -6.9
YGR127W, 3.7000000000000015
YGR128C, -1.1000000000000019
YGR129W, -19.3
YGR130C, -15.499999999999998
YGR131W, 16.5
YGR132C, 9.600000000000001
YGR134W, -25.599999999999994
YGR135W, -14.9
YGR138C, -11.799999999999999
YGR141W, -28.1
YGR142W, 9.999999999999998
YGR145W, 1.3000000000000003
YGR146C, 0.9999999999999998
YGR146C-A, 19.8
YGR147C, 8.100000000000001
YGR148C, -0.2999999999999998
YGR149W, -27.2
YGR150C, 2.7
YGR153W, -4.4
YGR154C, -2.4999999999999987
YGR155W, -19.0
YGR156W, -21.900000000000002
YGR157W, 6.100000000000001
YGR158C, -6.9
YGR159C, -20.099999999999998
YGR161C, -8.999999999999998
YGR161W-C, -2.600000000000001
YGR163W, 11.699999999999998
YGR165W, -5.899999999999999
YGR166W, 0.20000000000000062
YGR167W, -13.1
YGR168C, -18.9
YGR169C, 4.800000000000001
YGR169C-A, -10.2
YGR170W, -28.0
YGR171C, -2.1999999999999997
YGR172C, -15.799999999999999
YGR173W, 3.200000000000001
YGR174C, 1.7999999999999985
YGR174W-A, 2.9999999999999987
YGR175C, 4.1
YGR177C, -13.500000000000002
YGR178C, -30.6
YGR179C, -15.899999999999997
YGR180C, -20.599999999999998
YGR181W, 2.1999999999999993
YGR183C, -4.300000000000001
YGR185C, 3.299999999999999
YGR186W, -26.600000000000005
YGR187C, -0.8000000000000012
YGR188C, -9.200000000000001
YGR189C, 20.6
YGR191W, -12.299999999999999
YGR192C, 9.5
YGR193C, 10.1
YGR195W, -6.6
YGR196C, -18.400000000000002
YGR197C, -18.3
YGR198W, -9.299999999999999
YGR199W, -8.4
YGR200C, 15.299999999999999
YGR201C, -9.299999999999999
YGR202C, -7.0
YGR203W, -7.1999999999999975
YGR204W, 1.8999999999999997
YGR204C-A, 4.900000000000002
YGR205W, -2.1
YGR206W, -7.4
YGR207C, -2.0000000000000004
YGR208W, 10.0
YGR209C, -1.4999999999999996
YGR210C, -0.20000000000000018
YGR211W, -13.6
YGR212W, -0.10000000000000053
YGR213C, -10.100000000000001
YGR214W, -3.5000000000000004
YGR215W, 3.599999999999999
YGR216C, -5.699999999999999
YGR218W, 8.2
YGR220C, 9.2
YGR221C, -27.500000000000004
YGR222W, 5.599999999999999
YGR223C, -21.500000000000004
YGR225W, -18.1
YGR227W, -16.400000000000002
YGR229C, -5.5
YGR230W, 0.10000000000000009
YGR231C, -16.400000000000002
YGR232W, -9.700000000000001
YGR233C, -4.800000000000001
YGR234W, 2.9
YGR235C, -20.7
YGR236C, -1.7999999999999998
YGR237C, -8.0
YGR239C, 2.5
YGR240C, -1.4
YGR241C, 3.5999999999999996
YGR243W, -2.220446049250313e-15
YGR244C, -4.199999999999999
YGR245C, -0.29999999999999805
YGR246C, -14.4
YGR247W, 12.200000000000001
YGR248W, -6.999999999999998
YGR250C, -5.0
YGR251W, -13.7
YGR252W, -12.699999999999998
YGR253C, -5.199999999999999
YGR254W, -3.300000000000001
YGR255C, 10.999999999999998
YGR256W, 20.100000000000005
YGR257C, -21.200000000000003
YGR258C, 0.999999999999999
YGR260W, -10.8
YGR261C, 7.299999999999999
YGR262C, -3.1
YGR263C, -10.0
YGR264C, -4.799999999999999
YGR266W, -12.700000000000001
YGR267C, -13.699999999999998
YGR268C, -27.6
YGR271C-A, -13.899999999999997
YGR273C, -27.9
YGR274C, -15.9
YGR277C, 7.1999999999999975
YGR278W, -12.6
YGR279C, 15.799999999999999
YGR280C, -6.1999999999999975
YGR282C, 14.200000000000005
YGR283C, -18.900000000000002
YGR284C, -1.9000000000000008
YGR285C, 12.9
YGR286C, -2.400000000000001
YGR287C, -13.9
YGR288W, -3.6
YGR289C, 0.9999999999999991
YGR292W, -22.3
YGR294W, 26.3
YHL048W, -15.199999999999998
YHL047C, -23.700000000000006
YHL046C, 26.3
YHL044W, -11.299999999999999
YHL043W, -25.2
YHL042W, 12.3
YHL040C, -26.300000000000004
YHL039W, -4.999999999999998
YHL038C, 0.6999999999999997
YHL037C, 21.199999999999996
YHL036W, -9.000000000000002
YHL034C, -2.6999999999999997
YHL033C, -1.1999999999999997
YHL032C, 8.899999999999999
YHL031C, 2.7
YHL029C, -20.2
YHL028W, 15.1
YHL027W, -4.799999999999997
YHL026C, -11.800000000000002
YHL025W, -16.499999999999996
YHL023C, 9.799999999999999
YHL021C, -1.4000000000000008
YHL020C, -17.300000000000004
YHL019C, 6.4
