Gene name, Transcript overall hydropathy
YEL005C, 1.9
YEL004W, 1.9
YEL003W, 1.9
YEL002C, 1.9
YEL001C, 1.9
YER001W, 1.9
YER002W, 1.9
YER003C, 1.9
YER004W, 1.9
YER005W, 1.9
YER006W, 1.9
YER007W, 1.9
YER007C-A, 1.9
YER008C, 1.9
YER009W, 1.9
YER010C, 1.9
YER011W, 1.9
YER012W, 1.9
YER014W, 1.9
YER015W, 1.9
YER016W, 1.9
YER017C, 1.9
YER018C, 1.9
YER019W, 1.9
YER019C-A, 1.9
YER020W, 1.9
YER021W, 1.9
YER022W, 1.9
YER023W, 1.9
YER025W, 1.9
YER026C, 1.9
YER027C, 1.9
YER028C, 1.9
YER029C, 1.9
YER030W, 1.9
YER031C, 1.9
YER032W, 1.9
YER034W, 1.9
YER035W, 1.9
YER036C, 1.9
YER037W, 1.9
YER038C, 1.9
YER038W-A, 1.9
YER039C, 1.9
YER039C-A, 1.9
YER040W, 1.9
YER041W, 1.9
YER042W, 1.9
YER043C, 1.9
YER044C, 1.9
YER045C, 1.9
YER046W, 1.9
YER048C, 1.9
YER048W-A, 1.9
YER049W, 1.9
YER050C, 1.9
YER051W, 1.9
YER052C, 1.9
YER053C, 1.9
YER053C-A, 1.9
YER054C, 1.9
YER055C, 1.9
YER056C, 1.9
YER056C-A, 1.9
YER057C, 1.9
YER058W, 1.9
YER059W, 1.9
YER060W, 1.9
YER060W-A, 1.9
YER061C, 1.9
YER062C, 1.9
YER063W, 1.9
YER064C, 1.9
YER065C, 1.9
YER066W, 1.9
YER067W, 1.9
YER068W, 1.9
YER069W, 1.9
YER070W, 1.9
YER071C, 1.9
YER072W, 1.9
YER073W, 1.9
YER074W, 1.9
YER074W-A, 1.9
YER076C, 1.9
YER077C, 1.9
YER078C, 1.9
YER078W-A, 1.9
YER079W, 1.9
YER080W, 1.9
YER081W, 1.9
YER082C, 1.9
YER083C, 1.9
YER085C, 1.9
YER086W, 1.9
YER087W, 1.9
YER087C-B, 1.9
YER088C, 1.9
YER089C, 1.9
YER090W, 1.9
YER091C, 1.9
YER092W, 1.9
YER093C-A, 1.9
YER094C, 1.9
YER095W, 1.9
YER096W, 1.9
YER098W, 1.9
YER099C, 1.9
YER100W, 1.9
YER101C, 1.9
YER102W, 1.9
YER103W, 1.9
YER104W, 1.9
YER105C, 1.9
YER107C, 1.9
YER110C, 1.9
YER112W, 1.9
YER113C, 1.9
YER114C, 1.9
YER115C, 1.9
YER116C, 1.9
YER117W, 1.9
YER118C, 1.9
YER119C, 1.9
YER120W, 1.9
YER121W, 1.9
YER122C, 1.9
YER123W, 1.9
YER124C, 1.9
YER125W, 1.9
YER126C, 1.9
YER127W, 1.9
YER128W, 1.9
YER130C, 1.9
YER131W, 1.9
YER133W, 1.9
YER134C, 1.9
YER135C, 1.9
YER136W, 1.9
YER137C, 1.9
YER139C, 1.9
YER140W, 1.9
YER141W, 1.9
YER142C, 1.9
YER143W, 1.9
YER144C, 1.9
YER145C, 1.9
YER146W, 1.9
YER147C, 1.9
YER148W, 1.9
YER149C, 1.9
YER150W, 1.9
YER151C, 1.9
YER152C, 1.9
YER154W, 1.9
YER156C, 1.9
YER157W, 1.9
YER158C, 1.9
YER159C, 1.9
YER161C, 1.9
YER162C, 1.9
YER163C, 1.9
YER165W, 1.9
YER167W, 1.9
YER168C, 1.9
YER169W, 1.9
YER170W, 1.9
YER171W, 1.9
YER173W, 1.9
YER174C, 1.9
YER175C, 1.9
YER175W-A, 1.9
YER176W, 1.9
YER177W, 1.9
YER178W, 1.9
YER179W, 1.9
YER180C, 1.9
YER180C-A, 1.9
YER181C, 1.9
YER182W, 1.9
YER183C, 1.9
YER184C, 1.9
YER185W, 1.9
YER186C, 1.9
YER187W, 1.9
YER188W, 1.9
YFL062W, 1.9
YFL055W, 1.9
YFL054C, 1.9
YFL052W, 1.9
YFL049W, 1.9
YFL048C, 1.9
YFL047W, 1.9
YFL046W, 1.9
YFL045C, 1.9
YFL044C, 1.9
YFL042C, 1.9
YFL041W-A, 1.9
YFL041W, 1.9
YFL039C, 1.9
YFL038C, 1.9
YFL037W, 1.9
YFL034C-B, 1.9
YFL034C-A, 1.9
YFL034W, 1.9
YFL031W, 1.9
YFL030W, 1.9
YFL029C, 1.9
YFL028C, 1.9
YFL027C, 1.9
YFL026W, 1.9
YFL024C, 1.9
YFL023W, 1.9
YFL022C, 1.9
YFL021W, 1.9
YFL020C, 1.9
YFL018C, 1.9
YFL017W-A, 1.9
YFL017C, 1.9
YFL016C, 1.9
YFL014W, 1.9
YFL013C, 1.9
YFL012W, 1.9
YFL010C, 1.9
YFL009W, 1.9
YFL008W, 1.9
YFL005W, 1.9
YFL004W, 1.9
YFL002C, 1.9
YFL001W, 1.9
YFR001W, 1.9
YFR002W, 1.9
YFR003C, 1.9
YFR004W, 1.9
YFR005C, 1.9
YFR006W, 1.9
YFR007W, 1.9
YFR008W, 1.9
YFR009W, 1.9
YFR010W, 1.9
YFR011C, 1.9
YFR012W-A, 1.9
YFR013W, 1.9
YFR014C, 1.9
YFR015C, 1.9
YFR016C, 1.9
YFR017C, 1.9
YFR018C, 1.9
YFR020W, 1.9
YFR021W, 1.9
YFR022W, 1.9
YFR024C-A, 1.9
YFR025C, 1.9
YFR026C, 1.9
YFR027W, 1.9
YFR028C, 1.9
YFR029W, 1.9
YFR030W, 1.9
YFR031C-A, 1.9
YFR032C, 1.9
YFR032C-A, 1.9
YFR033C, 1.9
YFR034C, 1.9
YFR036W, 1.9
YFR037C, 1.9
YFR038W, 1.9
YFR039C, 1.9
YFR040W, 1.9
YFR041C, 1.9
YFR042W, 1.9
YFR043C, 1.9
YFR044C, 1.9
YFR045W, 1.9
YFR046C, 1.9
YFR047C, 1.9
YFR048W, 1.9
YFR049W, 1.9
YFR050C, 1.9
YFR051C, 1.9
YFR052W, 1.9
YFR053C, 1.9
YFR054C, 1.9
YFR055W, 1.9
YGL263W, 1.9
YGL258W, 1.9
YGL257C, 1.9
YGL256W, 1.9
YGL255W, 1.9
YGL254W, 1.9
YGL253W, 1.9
YGL252C, 1.9
YGL250W, 1.9
YGL248W, 1.9
YGL247W, 1.9
YGL246C, 1.9
YGL245W, 1.9
YGL244W, 1.9
YGL243W, 1.9
YGL242C, 1.9
YGL241W, 1.9
YGL240W, 1.9
YGL238W, 1.9
YGL237C, 1.9
YGL236C, 1.9
YGL234W, 1.9
YGL233W, 1.9
YGL232W, 1.9
YGL231C, 1.9
YGL230C, 1.9
YGL229C, 1.9
YGL228W, 1.9
YGL227W, 1.9
YGL226C-A, 1.9
YGL226W, 1.9
YGL225W, 1.9
YGL224C, 1.9
YGL223C, 1.9
YGL222C, 1.9
YGL221C, 1.9
YGL220W, 1.9
YGL219C, 1.9
YGL216W, 1.9
YGL215W, 1.9
YGL213C, 1.9
YGL212W, 1.9
YGL211W, 1.9
YGL210W, 1.9
YGL209W, 1.9
YGL208W, 1.9
YGL207W, 1.9
YGL205W, 1.9
YGL204C, 1.9
YGL203C, 1.9
YGL202W, 1.9
YGL201C, 1.9
YGL200C, 1.9
YGL198W, 1.9
YGL196W, 1.9
YGL194C-A, 1.9
YGL194C, 1.9
YGL193C, 1.9
YGL192W, 1.9
YGL191W, 1.9
YGL190C, 1.9
YGL189C, 1.9
YGL188C-A, 1.9
YGL187C, 1.9
YGL186C, 1.9
YGL185C, 1.9
YGL184C, 1.9
YGL181W, 1.9
YGL180W, 1.9
YGL179C, 1.9
YGL176C, 1.9
YGL175C, 1.9
YGL174W, 1.9
YGL172W, 1.9
YGL171W, 1.9
YGL169W, 1.9
YGL167C, 1.9
YGL166W, 1.9
YGL164C, 1.9
YGL163C, 1.9
YGL162W, 1.9
YGL161C, 1.9
YGL160W, 1.9
YGL159W, 1.9
YGL158W, 1.9
YGL157W, 1.9
YGL156W, 1.9
YGL155W, 1.9
YGL154C, 1.9
YGL153W, 1.9
YGL151W, 1.9
YGL150C, 1.9
YGL148W, 1.9
YGL147C, 1.9
YGL146C, 1.9
YGL145W, 1.9
YGL144C, 1.9
YGL143C, 1.9
YGL142C, 1.9
YGL141W, 1.9
YGL140C, 1.9
YGL139W, 1.9
YGL137W, 1.9
YGL136C, 1.9
YGL135W, 1.9
YGL134W, 1.9
YGL130W, 1.9
YGL129C, 1.9
YGL128C, 1.9
YGL127C, 1.9
YGL125W, 1.9
YGL124C, 1.9
YGL123W, 1.9
YGL122C, 1.9
YGL121C, 1.9
YGL120C, 1.9
YGL119W, 1.9
YGL117W, 1.9
YGL116W, 1.9
YGL115W, 1.9
YGL114W, 1.9
YGL113W, 1.9
YGL112C, 1.9
YGL111W, 1.9
YGL110C, 1.9
YGL108C, 1.9
YGL107C, 1.9
YGL106W, 1.9
YGL105W, 1.9
YGL104C, 1.9
YGL103W, 1.9
YGL101W, 1.9
YGL100W, 1.9
YGL099W, 1.9
YGL098W, 1.9
YGL097W, 1.9
YGL096W, 1.9
YGL095C, 1.9
YGL094C, 1.9
YGL093W, 1.9
YGL092W, 1.9
YGL091C, 1.9
YGL090W, 1.9
YGL089C, 1.9
YGL087C, 1.9
YGL085W, 1.9
YGL084C, 1.9
YGL083W, 1.9
YGL082W, 1.9
YGL081W, 1.9
YGL080W, 1.9
YGL079W, 1.9
YGL078C, 1.9
YGL077C, 1.9
YGL076C, 1.9
YGL075C, 1.9
YGL073W, 1.9
YGL071W, 1.9
YGL070C, 1.9
YGL068W, 1.9
YGL067W, 1.9
YGL066W, 1.9
YGL065C, 1.9
YGL064C, 1.9
YGL063W, 1.9
YGL062W, 1.9
YGL061C, 1.9
YGL060W, 1.9
YGL059W, 1.9
YGL058W, 1.9
YGL057C, 1.9
YGL056C, 1.9
YGL055W, 1.9
YGL054C, 1.9
YGL053W, 1.9
YGL050W, 1.9
YGL049C, 1.9
YGL048C, 1.9
YGL047W, 1.9
YGL045W, 1.9
YGL044C, 1.9
YGL043W, 1.9
YGL041C-B, 1.9
YGL041W-A, 1.9
YGL040C, 1.9
YGL039W, 1.9
YGL038C, 1.9
YGL037C, 1.9
YGL034C, 1.9
YGL032C, 1.9
YGL031C, 1.9
YGL030W, 1.9
YGL029W, 1.9
YGL028C, 1.9
YGL027C, 1.9
YGL026C, 1.9
YGL023C, 1.9
YGL022W, 1.9
YGL020C, 1.9
YGL019W, 1.9
YGL018C, 1.9
YGL017W, 1.9
YGL016W, 1.9
YGL015C, 1.9
YGL014W, 1.9
YGL013C, 1.9
YGL012W, 1.9
YGL011C, 1.9
YGL010W, 1.9
YGL009C, 1.9
YGL008C, 1.9
YGL007C-A, 1.9
YGL007W, 1.9
YGL006W, 1.9
YGL005C, 1.9
YGL004C, 1.9
YGL003C, 1.9
YGL002W, 1.9
YGL001C, 1.9
YGR001C, 1.9
YGR002C, 1.9
YGR003W, 1.9
YGR004W, 1.9
YGR005C, 1.9
YGR006W, 1.9
YGR007W, 1.9
YGR008C, 1.9
YGR009C, 1.9
YGR012W, 1.9
YGR013W, 1.9
YGR014W, 1.9
YGR015C, 1.9
YGR016W, 1.9
YGR017W, 1.9
YGR018C, 1.9
YGR019W, 1.9
YGR020C, 1.9
YGR021W, 1.9
YGR023W, 1.9
YGR026W, 1.9
YGR027C, 1.9
YGR028W, 1.9
YGR029W, 1.9
YGR030C, 1.9
YGR031W, 1.9
YGR033C, 1.9
YGR034W, 1.9
YGR035C, 1.9
YGR035W-A, 1.9
YGR036C, 1.9
YGR037C, 1.9
YGR038W, 1.9
YGR039W, 1.9
YGR040W, 1.9
YGR041W, 1.9
YGR042W, 1.9
YGR043C, 1.9
YGR044C, 1.9
YGR045C, 1.9
YGR046W, 1.9
YGR047C, 1.9
YGR048W, 1.9
YGR049W, 1.9
YGR050C, 1.9
YGR053C, 1.9
YGR054W, 1.9
YGR055W, 1.9
YGR056W, 1.9
YGR057C, 1.9
YGR058W, 1.9
YGR060W, 1.9
YGR061C, 1.9
YGR062C, 1.9
YGR063C, 1.9
YGR065C, 1.9
YGR066C, 1.9
YGR067C, 1.9
YGR068C, 1.9
YGR071C, 1.9
YGR072W, 1.9
YGR074W, 1.9
YGR075C, 1.9
YGR076C, 1.9
YGR077C, 1.9
YGR078C, 1.9
YGR080W, 1.9
YGR081C, 1.9
YGR082W, 1.9
YGR084C, 1.9
YGR085C, 1.9
YGR086C, 1.9
YGR088W, 1.9
YGR089W, 1.9
YGR090W, 1.9
YGR091W, 1.9
YGR092W, 1.9
YGR093W, 1.9
YGR094W, 1.9
YGR095C, 1.9
YGR096W, 1.9
YGR097W, 1.9
YGR099W, 1.9
YGR100W, 1.9
YGR101W, 1.9
YGR102C, 1.9
YGR103W, 1.9
YGR104C, 1.9
YGR105W, 1.9
YGR106C, 1.9
YGR108W, 1.9
YGR109C, 1.9
YGR110W, 1.9
YGR111W, 1.9
YGR112W, 1.9
YGR113W, 1.9
YGR116W, 1.9
YGR117C, 1.9
YGR118W, 1.9
YGR119C, 1.9
YGR120C, 1.9
YGR121C, 1.9
YGR121W-A, 1.9
YGR122W, 1.9
YGR123C, 1.9
YGR124W, 1.9
YGR125W, 1.9
YGR126W, 1.9
YGR127W, 1.9
YGR128C, 1.9
YGR129W, 1.9
YGR130C, 1.9
YGR131W, 1.9
YGR132C, 1.9
YGR134W, 1.9
YGR135W, 1.9
YGR138C, 1.9
YGR141W, 1.9
YGR142W, 1.9
YGR145W, 1.9
YGR146C, 1.9
YGR146C-A, 1.9
YGR147C, 1.9
YGR148C, 1.9
YGR149W, 1.9
YGR150C, 1.9
YGR153W, 1.9
YGR154C, 1.9
YGR155W, 1.9
YGR156W, 1.9
YGR157W, 1.9
YGR158C, 1.9
YGR159C, 1.9
YGR161C, 1.9
YGR161W-C, 1.9
YGR163W, 1.9
YGR165W, 1.9
YGR166W, 1.9
YGR167W, 1.9
YGR168C, 1.9
YGR169C, 1.9
YGR169C-A, 1.9
YGR170W, 1.9
YGR171C, 1.9
YGR172C, 1.9
YGR173W, 1.9
YGR174C, 1.9
YGR174W-A, 1.9
YGR175C, 1.9
YGR177C, 1.9
YGR178C, 1.9
YGR179C, 1.9
YGR180C, 1.9
YGR181W, 1.9
YGR183C, 1.9
YGR185C, 1.9
YGR186W, 1.9
YGR187C, 1.9
YGR188C, 1.9
YGR189C, 1.9
YGR191W, 1.9
YGR192C, 1.9
YGR193C, 1.9
YGR195W, 1.9
YGR196C, 1.9
YGR197C, 1.9
YGR198W, 1.9
YGR199W, 1.9
YGR200C, 1.9
YGR201C, 1.9
YGR202C, 1.9
YGR203W, 1.9
YGR204W, 1.9
YGR204C-A, 1.9
YGR205W, 1.9
YGR206W, 1.9
YGR207C, 1.9
YGR208W, 1.9
YGR209C, 1.9
YGR210C, 1.9
YGR211W, 1.9
YGR212W, 1.9
YGR213C, 1.9
YGR214W, 1.9
YGR215W, 1.9
YGR216C, 1.9
YGR218W, 1.9
YGR220C, 1.9
YGR221C, 1.9
YGR222W, 1.9
YGR223C, 1.9
YGR225W, 1.9
YGR227W, 1.9
YGR229C, 1.9
YGR230W, 1.9
YGR231C, 1.9
YGR232W, 1.9
YGR233C, 1.9
YGR234W, 1.9
YGR235C, 1.9
YGR236C, 1.9
YGR237C, 1.9
YGR239C, 1.9
YGR240C, 1.9
YGR241C, 1.9
YGR243W, 1.9
YGR244C, 1.9
YGR245C, 1.9
YGR246C, 1.9
YGR247W, 1.9
YGR248W, 1.9
YGR250C, 1.9
YGR251W, 1.9
YGR252W, 1.9
YGR253C, 1.9
YGR254W, 1.9
YGR255C, 1.9
YGR256W, 1.9
YGR257C, 1.9
YGR258C, 1.9
YGR260W, 1.9
YGR261C, 1.9
YGR262C, 1.9
YGR263C, 1.9
YGR264C, 1.9
YGR266W, 1.9
YGR267C, 1.9
YGR268C, 1.9
YGR271C-A, 1.9
YGR273C, 1.9
YGR274C, 1.9
YGR277C, 1.9
YGR278W, 1.9
YGR279C, 1.9
YGR280C, 1.9
YGR282C, 1.9
YGR283C, 1.9
YGR284C, 1.9
YGR285C, 1.9
YGR286C, 1.9
YGR287C, 1.9
YGR288W, 1.9
YGR289C, 1.9
YGR292W, 1.9
YGR294W, 1.9
YHL048W, 1.9
YHL047C, 1.9
YHL046C, 1.9
YHL044W, 1.9
YHL043W, 1.9
YHL042W, 1.9
YHL040C, 1.9
YHL039W, 1.9
YHL038C, 1.9
YHL037C, 1.9
YHL036W, 1.9
YHL034C, 1.9
YHL033C, 1.9
YHL032C, 1.9
YHL031C, 1.9
YHL029C, 1.9
YHL028W, 1.9
YHL027W, 1.9
YHL026C, 1.9
YHL025W, 1.9
YHL023C, 1.9
YHL021C, 1.9
YHL020C, 1.9
YHL019C, 1.9
YHL018W, 1.9
YHL017W, 1.9
YHL016C, 1.9
YHL015W, 1.9
YHL014C, 1.9
YHL013C, 1.9
YHL011C, 1.9
YHL009C, 1.9
YHL008C, 1.9
YHL007C, 1.9
YHL006C, 1.9
YHL004W, 1.9
YHL003C, 1.9
YHL002W, 1.9
YHL001W, 1.9
YHR001W, 1.9
YHR001W-A, 1.9
YHR002W, 1.9
YHR003C, 1.9
YHR005C, 1.9
YHR005C-A, 1.9
YHR006W, 1.9
YHR007C, 1.9
YHR007C-A, 1.9
YHR008C, 1.9
YHR009C, 1.9
YHR010W, 1.9
YHR011W, 1.9
YHR012W, 1.9
YHR013C, 1.9
YHR014W, 1.9
YHR016C, 1.9
YHR017W, 1.9
YHR018C, 1.9
YHR019C, 1.9
YHR020W, 1.9
YHR021C, 1.9
YHR022C, 1.9
YHR022C-A, 1.9
YHR024C, 1.9
YHR025W, 1.9
YHR026W, 1.9
YHR027C, 1.9
YHR028C, 1.9
YHR029C, 1.9
YHR030C, 1.9
YHR031C, 1.9
YHR033W, 1.9
YHR034C, 1.9
YHR035W, 1.9
YHR036W, 1.9
YHR037W, 1.9
YHR038W, 1.9
YHR039C, 1.9
YHR039C-A, 1.9
YHR040W, 1.9
YHR041C, 1.9
YHR042W, 1.9
YHR043C, 1.9
YHR044C, 1.9
YHR045W, 1.9
YHR046C, 1.9
YHR047C, 1.9
YHR048W, 1.9
YHR049W, 1.9
YHR050W, 1.9
YHR050W-A, 1.9
YHR051W, 1.9
YHR052W, 1.9
YHR057C, 1.9
YHR058C, 1.9
YHR059W, 1.9
YHR060W, 1.9
YHR061C, 1.9
YHR062C, 1.9
YHR063C, 1.9
YHR064C, 1.9
YHR065C, 1.9
YHR066W, 1.9
YHR067W, 1.9
YHR068W, 1.9
YHR069C, 1.9
YHR070W, 1.9
YHR072W, 1.9
YHR072W-A, 1.9
YHR074W, 1.9
YHR075C, 1.9
YHR076W, 1.9
YHR077C, 1.9
YHR078W, 1.9
YHR079C, 1.9
YHR080C, 1.9
YHR081W, 1.9
YHR082C, 1.9
YHR083W, 1.9
YHR084W, 1.9
YHR085W, 1.9
YHR086W, 1.9
YHR087W, 1.9
YHR088W, 1.9
YHR089C, 1.9
YHR090C, 1.9
YHR091C, 1.9
YHR092C, 1.9
YHR094C, 1.9
YHR097C, 1.9
YHR098C, 1.9
YHR100C, 1.9
YHR101C, 1.9
YHR102W, 1.9
YHR103W, 1.9
YHR104W, 1.9
YHR105W, 1.9
YHR106W, 1.9
YHR107C, 1.9
YHR108W, 1.9
YHR109W, 1.9
YHR110W, 1.9
YHR111W, 1.9
YHR112C, 1.9
YHR113W, 1.9
YHR116W, 1.9
YHR117W, 1.9
YHR118C, 1.9
YHR119W, 1.9
YHR121W, 1.9
YHR122W, 1.9
YHR123W, 1.9
YHR126C, 1.9
YHR127W, 1.9
YHR128W, 1.9
YHR129C, 1.9
YHR130C, 1.9
YHR131C, 1.9
YHR132C, 1.9
YHR132W-A, 1.9
YHR133C, 1.9
YHR134W, 1.9
YHR135C, 1.9
YHR136C, 1.9
YHR137W, 1.9
YHR138C, 1.9
YHR139C, 1.9
YHR140W, 1.9
YHR141C, 1.9
YHR142W, 1.9
YHR143W, 1.9
YHR143W-A, 1.9
YHR144C, 1.9
YHR146W, 1.9
YHR147C, 1.9
YHR148W, 1.9
YHR149C, 1.9
YHR150W, 1.9
YHR151C, 1.9
YHR152W, 1.9
YHR153C, 1.9
YHR154W, 1.9
YHR156C, 1.9
YHR157W, 1.9
YHR159W, 1.9
YHR160C, 1.9
YHR161C, 1.9
YHR162W, 1.9
YHR163W, 1.9
YHR166C, 1.9
YHR167W, 1.9
YHR168W, 1.9
YHR169W, 1.9
YHR170W, 1.9
YHR171W, 1.9
YHR172W, 1.9
YHR174W, 1.9
YHR175W, 1.9
YHR175W-A, 1.9
YHR176W, 1.9
YHR178W, 1.9
YHR179W, 1.9
YHR181W, 1.9
YHR182W, 1.9
YHR183W, 1.9
YHR187W, 1.9
YHR188C, 1.9
YHR189W, 1.9
YHR190W, 1.9
YHR191C, 1.9
YHR192W, 1.9
YHR193C, 1.9
YHR194W, 1.9
YHR195W, 1.9
YHR196W, 1.9
YHR197W, 1.9
YHR198C, 1.9
YHR199C, 1.9
YHR200W, 1.9
YHR201C, 1.9
YHR202W, 1.9
YHR203C, 1.9
YHR204W, 1.9
YHR205W, 1.9
YHR208W, 1.9
YHR209W, 1.9
YHR210C, 1.9
YHR216W, 1.9
YIL169C, 1.9
YIL165C, 1.9
YIL162W, 1.9
YIL161W, 1.9
YIL160C, 1.9
YIL159W, 1.9
YIL158W, 1.9
YIL157C, 1.9
YIL156W-B, 1.9
YIL156W, 1.9
YIL155C, 1.9
YIL154C, 1.9
YIL153W, 1.9
YIL152W, 1.9
YIL150C, 1.9
YIL148W, 1.9
YIL147C, 1.9
YIL146C, 1.9
YIL145C, 1.9
YIL144W, 1.9
YIL142W, 1.9
YIL140W, 1.9
YIL139C, 1.9
YIL138C, 1.9
YIL137C, 1.9
YIL136W, 1.9
YIL135C, 1.9
YIL134C-A, 1.9
YIL134W, 1.9
YIL133C, 1.9
YIL132C, 1.9
YIL131C, 1.9
YIL127C, 1.9
YIL126W, 1.9
YIL125W, 1.9
YIL124W, 1.9
YIL123W, 1.9
YIL122W, 1.9
YIL121W, 1.9
YIL119C, 1.9
YIL118W, 1.9
YIL117C, 1.9
YIL116W, 1.9
YIL115C, 1.9
YIL114C, 1.9
YIL113W, 1.9
YIL112W, 1.9
YIL111W, 1.9
YIL110W, 1.9
YIL109C, 1.9
YIL108W, 1.9
YIL107C, 1.9
YIL106W, 1.9
YIL105C, 1.9
YIL104C, 1.9
YIL103W, 1.9
YIL102C-A, 1.9
YIL101C, 1.9
YIL098C, 1.9
YIL097W, 1.9
YIL096C, 1.9
YIL095W, 1.9
YIL094C, 1.9
YIL093C, 1.9
YIL092W, 1.9
YIL091C, 1.9
YIL090W, 1.9
YIL089W, 1.9
YIL088C, 1.9
YIL087C, 1.9
YIL085C, 1.9
YIL084C, 1.9
YIL083C, 1.9
YIL079C, 1.9
YIL078W, 1.9
YIL077C, 1.9
YIL076W, 1.9
YIL075C, 1.9
YIL074C, 1.9
YIL071C, 1.9
YIL070C, 1.9
YIL069C, 1.9
YIL068C, 1.9
YIL067C, 1.9
YIL066C, 1.9
YIL065C, 1.9
YIL064W, 1.9
YIL063C, 1.9
YIL062C, 1.9
YIL061C, 1.9
YIL057C, 1.9
YIL056W, 1.9
YIL055C, 1.9
YIL054W, 1.9
YIL053W, 1.9
YIL052C, 1.9
YIL051C, 1.9
YIL050W, 1.9
YIL049W, 1.9
YIL048W, 1.9
YIL046W-A, 1.9
YIL046W, 1.9
YIL045W, 1.9
YIL044C, 1.9
YIL043C, 1.9
YIL042C, 1.9
YIL041W, 1.9
YIL040W, 1.9
YIL039W, 1.9
YIL036W, 1.9
YIL035C, 1.9
YIL034C, 1.9
YIL033C, 1.9
YIL031W, 1.9
YIL030C, 1.9
YIL029C, 1.9
YIL027C, 1.9
YIL026C, 1.9
YIL024C, 1.9
YIL023C, 1.9
YIL022W, 1.9
YIL021W, 1.9
YIL020C, 1.9
YIL019W, 1.9
YIL018W, 1.9
YIL017C, 1.9
YIL016W, 1.9
YIL014C-A, 1.9
YIL014W, 1.9
YIL012W, 1.9
YIL011W, 1.9
YIL010W, 1.9
YIL009C-A, 1.9
YIL009W, 1.9
YIL008W, 1.9
YIL007C, 1.9
YIL006W, 1.9
YIL005W, 1.9
YIL004C, 1.9
YIL003W, 1.9
YIL002W-A, 1.9
YIL002C, 1.9
YIL001W, 1.9
YIR001C, 1.9
YIR003W, 1.9
YIR004W, 1.9
YIR005W, 1.9
YIR007W, 1.9
YIR008C, 1.9
YIR009W, 1.9
YIR010W, 1.9
YIR011C, 1.9
YIR012W, 1.9
YIR013C, 1.9
YIR014W, 1.9
YIR016W, 1.9
YIR017C, 1.9
YIR018W, 1.9
YIR018C-A, 1.9
YIR020C, 1.9
YIR021W, 1.9
YIR022W, 1.9
YIR023W, 1.9
YIR024C, 1.9
YIR025W, 1.9
YIR026C, 1.9
YIR029W, 1.9
YIR030C, 1.9
YIR031C, 1.9
YIR032C, 1.9
YIR033W, 1.9
YIR034C, 1.9
YIR035C, 1.9
YIR036C, 1.9
YIR037W, 1.9
YIR038C, 1.9
YIR039C, 1.9
YIR041W, 1.9
YIR042C, 1.9
YJL218W, 1.9
YJL217W, 1.9
YJL213W, 1.9
YJL212C, 1.9
YJL210W, 1.9
YJL209W, 1.9
YJL208C, 1.9
YJL205C, 1.9
YJL203W, 1.9
YJL201W, 1.9
YJL200C, 1.9
YJL199C, 1.9
YJL198W, 1.9
YJL197W, 1.9
YJL196C, 1.9
YJL194W, 1.9
YJL193W, 1.9
YJL192C, 1.9
YJL191W, 1.9
YJL190C, 1.9
YJL189W, 1.9
YJL187C, 1.9
YJL186W, 1.9
YJL185C, 1.9
YJL184W, 1.9
YJL183W, 1.9
YJL181W, 1.9
YJL180C, 1.9
YJL179W, 1.9
YJL178C, 1.9
YJL177W, 1.9
YJL176C, 1.9
YJL174W, 1.9
YJL173C, 1.9
YJL172W, 1.9
YJL171C, 1.9
YJL170C, 1.9
YJL168C, 1.9
YJL167W, 1.9
YJL166W, 1.9
YJL165C, 1.9
YJL164C, 1.9
YJL163C, 1.9
YJL162C, 1.9
YJL161W, 1.9
YJL160C, 1.9
YJL159W, 1.9
YJL158C, 1.9
YJL156C, 1.9
YJL155C, 1.9
YJL154C, 1.9
YJL153C, 1.9
YJL151C, 1.9
YJL149W, 1.9
YJL148W, 1.9
YJL147C, 1.9
YJL146W, 1.9
YJL145W, 1.9
YJL144W, 1.9
YJL143W, 1.9
YJL142C, 1.9
YJL141C, 1.9
YJL140W, 1.9
YJL139C, 1.9
YJL138C, 1.9
YJL137C, 1.9
YJL136C, 1.9
YJL134W, 1.9
YJL133C-A, 1.9
YJL133W, 1.9
YJL132W, 1.9
YJL131C, 1.9
YJL128C, 1.9
YJL127C-B, 1.9
YJL127C, 1.9
YJL126W, 1.9
YJL125C, 1.9
YJL124C, 1.9
YJL123C, 1.9
YJL122W, 1.9
YJL121C, 1.9
YJL118W, 1.9
YJL117W, 1.9
YJL116C, 1.9
YJL115W, 1.9
YJL112W, 1.9
YJL111W, 1.9
YJL110C, 1.9
YJL108C, 1.9
YJL106W, 1.9
YJL104W, 1.9
YJL103C, 1.9
YJL102W, 1.9
YJL101C, 1.9
YJL100W, 1.9
YJL098W, 1.9
YJL097W, 1.9
YJL096W, 1.9
YJL094C, 1.9
YJL092W, 1.9
YJL091C, 1.9
YJL090C, 1.9
YJL088W, 1.9
YJL087C, 1.9
YJL085W, 1.9
YJL084C, 1.9
YJL083W, 1.9
YJL082W, 1.9
YJL081C, 1.9
YJL080C, 1.9
YJL079C, 1.9
YJL078C, 1.9
YJL077W-B, 1.9
YJL077W-A, 1.9
YJL076W, 1.9
YJL073W, 1.9
YJL072C, 1.9
YJL071W, 1.9
YJL070C, 1.9
YJL069C, 1.9
YJL068C, 1.9
YJL066C, 1.9
YJL065C, 1.9
