Gene name, Transcript overall mass
YGL245W, 149
YGL244W, 149
YGL243W, 149
YGL242C, 149
YGL241W, 149
YGL240W, 149
YGL238W, 149
YGL237C, 149
YGL236C, 149
YGL234W, 149
YGL233W, 149
YGL232W, 149
YGL231C, 149
YGL230C, 149
YGL229C, 149
YGL228W, 149
YGL227W, 149
YGL226C-A, 149
YGL226W, 149
YGL225W, 149
YGL224C, 149
YGL223C, 149
YGL222C, 149
YGL221C, 149
YGL220W, 149
YGL219C, 149
YGL216W, 149
YGL215W, 149
YGL213C, 149
YGL212W, 149
YGL211W, 149
YGL210W, 149
YGL209W, 149
YGL208W, 149
YGL207W, 149
YGL205W, 149
YGL204C, 149
YGL203C, 149
YGL202W, 149
YGL201C, 149
YGL200C, 149
YGL198W, 149
YGL196W, 149
YGL194C-A, 149
YGL194C, 149
YGL193C, 149
YGL192W, 149
YGL191W, 149
YGL190C, 149
YGL189C, 149
YGL188C-A, 149
YGL187C, 149
YGL186C, 149
YGL185C, 149
YGL184C, 149
YGL181W, 149
YGL180W, 149
YGL179C, 149
YGL176C, 149
YGL175C, 149
YGL174W, 149
YGL172W, 149
YGL171W, 149
YGL169W, 149
YGL167C, 149
YGL166W, 149
YGL164C, 149
YGL163C, 149
YGL162W, 149
YGL161C, 149
YGL160W, 149
YGL159W, 149
YGL158W, 149
YGL157W, 149
YGL156W, 149
YGL155W, 149
YGL154C, 149
YGL153W, 149
YGL151W, 149
YGL150C, 149
YGL148W, 149
YGL147C, 149
YGL146C, 149
YGL145W, 149
YGL144C, 149
YGL143C, 149
YGL142C, 149
YGL141W, 149
YGL140C, 149
YGL139W, 149
YGL137W, 149
YGL136C, 149
YGL135W, 149
YGL134W, 149
YGL130W, 149
YGL129C, 149
YGL128C, 149
YGL127C, 149
YGL125W, 149
YGL124C, 149
YGL123W, 149
YGL122C, 149
YGL121C, 149
YGL120C, 149
YGL119W, 149
YGL117W, 149
YGL116W, 149
YGL115W, 149
YGL114W, 149
YGL113W, 149
YGL112C, 149
YGL111W, 149
YGL110C, 149
YGL108C, 149
YGL107C, 149
YGL106W, 149
YGL105W, 149
YGL104C, 149
YGL103W, 149
YGL101W, 149
YGL100W, 149
YGL099W, 149
YGL098W, 149
YGL097W, 149
YGL096W, 149
YGL095C, 149
YGL094C, 149
YGL093W, 149
YGL092W, 149
YGL091C, 149
YGL090W, 149
YGL089C, 149
YGL087C, 149
YGL085W, 149
YGL084C, 149
YGL083W, 149
YGL082W, 149
YGL081W, 149
YGL080W, 149
YGL079W, 149
YGL078C, 149
YGL077C, 149
YGL076C, 149
YGL075C, 149
YGL073W, 149
YGL071W, 149
YGL070C, 149
YGL068W, 149
YGL067W, 149
YGL066W, 149
YGL065C, 149
YGL064C, 149
YGL063W, 149
YGL062W, 149
YGL061C, 149
YGL060W, 149
YGL059W, 149
YGL058W, 149
YGL057C, 149
YGL056C, 149
YGL055W, 149
YGL054C, 149
YGL053W, 149
YGL050W, 149
YGL049C, 149
YGL048C, 149
YGL047W, 149
YGL045W, 149
YGL044C, 149
YGL043W, 149
YGL041C-B, 149
YGL041W-A, 149
YGL040C, 149
YGL039W, 149
YGL038C, 149
YGL037C, 149
YGL034C, 149
YGL032C, 149
YGL031C, 149
YGL030W, 149
YGL029W, 149
YGL028C, 149
YGL027C, 149
YGL026C, 149
YGL023C, 149
YGL022W, 149
YGL020C, 149
YGL019W, 149
YGL018C, 149
YGL017W, 149
YGL016W, 149
YGL015C, 149
YGL014W, 149
YGL013C, 149
YGL012W, 149
YGL011C, 149
YGL010W, 149
YGL009C, 149
YGL008C, 149
YGL007C-A, 149
YGL007W, 149
YGL006W, 149
YGL005C, 149
YGL004C, 149
YGL003C, 149
YGL002W, 149
YGL001C, 149
YGR001C, 149
YGR002C, 149
YGR003W, 149
YGR004W, 149
YGR005C, 149
YGR006W, 149
YGR007W, 149
YGR008C, 149
YGR009C, 149
YGR012W, 149
YGR013W, 149
YGR014W, 149
YGR015C, 149
YGR016W, 149
YGR017W, 149
YGR018C, 149
YGR019W, 149
YGR020C, 149
YGR021W, 149
YGR023W, 149
YGR026W, 149
YGR027C, 149
YGR028W, 149
YGR029W, 149
YGR030C, 149
YGR031W, 149
YGR033C, 149
YGR034W, 149
YGR035C, 149
YGR035W-A, 149
YGR036C, 149
YGR037C, 149
YGR038W, 149
YGR039W, 149
YGR040W, 149
YGR041W, 149
YGR042W, 149
YGR043C, 149
YGR044C, 149
YGR045C, 149
YGR046W, 149
YGR047C, 149
YGR048W, 149
YGR049W, 149
YGR050C, 149
YGR053C, 149
YGR054W, 149
YGR055W, 149
YGR056W, 149
YGR057C, 149
YGR058W, 149
YGR060W, 149
YGR061C, 149
YGR062C, 149
YGR063C, 149
YGR065C, 149
YGR066C, 149
YGR067C, 149
YGR068C, 149
YGR071C, 149
YGR072W, 149
YGR074W, 149
YGR075C, 149
YGR076C, 149
YGR077C, 149
YGR078C, 149
YGR080W, 149
YGR081C, 149
YGR082W, 149
YGR084C, 149
YGR085C, 149
YGR086C, 149
YGR088W, 149
YGR089W, 149
YGR090W, 149
YGR091W, 149
YGR092W, 149
YGR093W, 149
YGR094W, 149
YGR095C, 149
YGR096W, 149
YGR097W, 149
YGR099W, 149
YGR100W, 149
YGR101W, 149
YGR102C, 149
YGR103W, 149
YGR104C, 149
YGR105W, 149
YGR106C, 149
YGR108W, 149
YGR109C, 149
YGR110W, 149
YGR111W, 149
YGR112W, 149
YGR113W, 149
YGR116W, 149
YGR117C, 149
YGR118W, 149
YGR119C, 149
YGR120C, 149
YGR121C, 149
YGR121W-A, 149
YGR122W, 149
YGR123C, 149
YGR124W, 149
YGR125W, 149
YGR126W, 149
YGR127W, 149
YGR128C, 149
YGR129W, 149
YGR130C, 149
YGR131W, 149
YGR132C, 149
YGR134W, 149
YGR135W, 149
YGR138C, 149
YGR141W, 149
YGR142W, 149
YGR145W, 149
YGR146C, 149
YGR146C-A, 149
YGR147C, 149
YGR148C, 149
YGR149W, 149
YGR150C, 149
YGR153W, 149
YGR154C, 149
YGR155W, 149
YGR156W, 149
YGR157W, 149
YGR158C, 149
YGR159C, 149
YGR161C, 149
YGR161W-C, 149
YGR163W, 149
YGR165W, 149
YGR166W, 149
YGR167W, 149
YGR168C, 149
YGR169C, 149
YGR169C-A, 149
YGR170W, 149
YGR171C, 149
YGR172C, 149
YGR173W, 149
YGR174C, 149
YGR174W-A, 149
YGR175C, 149
YGR177C, 149
YGR178C, 149
YGR179C, 149
YGR180C, 149
YGR181W, 149
YGR183C, 149
YGR185C, 149
YGR186W, 149
YGR187C, 149
YGR188C, 149
YGR189C, 149
YGR191W, 149
YGR192C, 149
YGR193C, 149
YGR195W, 149
YGR196C, 149
YGR197C, 149
YGR198W, 149
YGR199W, 149
YGR200C, 149
YGR201C, 149
YGR202C, 149
YGR203W, 149
YGR204W, 149
YGR204C-A, 149
YGR205W, 149
YGR206W, 149
YGR207C, 149
YGR208W, 149
YGR209C, 149
YGR210C, 149
YGR211W, 149
YGR212W, 149
YGR213C, 149
YGR214W, 149
YGR215W, 149
YGR216C, 149
YGR218W, 149
YGR220C, 149
YGR221C, 149
YGR222W, 149
YGR223C, 149
YGR225W, 149
YGR227W, 149
YGR229C, 149
YGR230W, 149
YGR231C, 149
YGR232W, 149
YGR233C, 149
YGR234W, 149
YGR235C, 149
YGR236C, 149
YGR237C, 149
YGR239C, 149
YGR240C, 149
YGR241C, 149
YGR243W, 149
YGR244C, 149
YGR245C, 149
YGR246C, 149
YGR247W, 149
YGR248W, 149
YGR250C, 149
YGR251W, 149
YGR252W, 149
YGR253C, 149
YGR254W, 149
YGR255C, 149
YGR256W, 149
YGR257C, 149
YGR258C, 149
YGR260W, 149
YGR261C, 149
YGR262C, 149
YGR263C, 149
YGR264C, 149
YGR266W, 149
YGR267C, 149
YGR268C, 149
YGR271C-A, 149
YGR273C, 149
YGR274C, 149
YGR277C, 149
YGR278W, 149
YGR279C, 149
YGR280C, 149
YGR282C, 149
YGR283C, 149
YGR284C, 149
YGR285C, 149
YGR286C, 149
YGR287C, 149
YGR288W, 149
YGR289C, 149
YGR292W, 149
YGR294W, 149
YHL048W, 149
YHL047C, 149
YHL046C, 149
YHL044W, 149
YHL043W, 149
YHL042W, 149
YHL040C, 149
YHL039W, 149
YHL038C, 149
YHL037C, 149
YHL036W, 149
YHL034C, 149
YHL033C, 149
YHL032C, 149
YHL031C, 149
YHL029C, 149
YHL028W, 149
YHL027W, 149
YHL026C, 149
YHL025W, 149
YHL023C, 149
YHL021C, 149
YHL020C, 149
YHL019C, 149
YHL018W, 149
YHL017W, 149
YHL016C, 149
YHL015W, 149
YHL014C, 149
YHL013C, 149
YHL011C, 149
YHL009C, 149
YHL008C, 149
YHL007C, 149
YHL006C, 149
YHL004W, 149
YHL003C, 149
YHL002W, 149
YHL001W, 149
YHR001W, 149
YHR001W-A, 149
YHR002W, 149
YHR003C, 149
YHR005C, 149
YHR005C-A, 149
YHR006W, 149
YHR007C, 149
YHR007C-A, 149
YHR008C, 149
YHR009C, 149
YHR010W, 149
YHR011W, 149
YHR012W, 149
YHR013C, 149
YHR014W, 149
YHR016C, 149
YHR017W, 149
YHR018C, 149
YHR019C, 149
YHR020W, 149
YHR021C, 149
YHR022C, 149
YHR022C-A, 149
YHR024C, 149
YHR025W, 149
YHR026W, 149
YHR027C, 149
YHR028C, 149
YHR029C, 149
YHR030C, 149
YHR031C, 149
YHR033W, 149
YHR034C, 149
YHR035W, 149
YHR036W, 149
YHR037W, 149
YHR038W, 149
YHR039C, 149
YHR039C-A, 149
YHR040W, 149
YHR041C, 149
YHR042W, 149
YHR043C, 149
YHR044C, 149
YHR045W, 149
YHR046C, 149
YHR047C, 149
YHR048W, 149
YHR049W, 149
YHR050W, 149
YHR050W-A, 149
YHR051W, 149
YHR052W, 149
YHR057C, 149
YHR058C, 149
YHR059W, 149
YHR060W, 149
YHR061C, 149
YHR062C, 149
YHR063C, 149
YHR064C, 149
YHR065C, 149
YHR066W, 149
YHR067W, 149
YHR068W, 149
YHR069C, 149
YHR070W, 149
YHR072W, 149
YHR072W-A, 149
YHR074W, 149
YHR075C, 149
YHR076W, 149
YHR077C, 149
YHR078W, 149
YHR079C, 149
YHR080C, 149
YHR081W, 149
YHR082C, 149
YHR083W, 149
YHR084W, 149
YHR085W, 149
YHR086W, 149
YHR087W, 149
YHR088W, 149
YHR089C, 149
YHR090C, 149
YHR091C, 149
YHR092C, 149
YHR094C, 149
YHR097C, 149
YHR098C, 149
YHR100C, 149
YHR101C, 149
YHR102W, 149
YHR103W, 149
YHR104W, 149
YHR105W, 149
YHR106W, 149
YHR107C, 149
YHR108W, 149
YHR109W, 149
YHR110W, 149
YHR111W, 149
YHR112C, 149
YHR113W, 149
YHR116W, 149
YHR117W, 149
YHR118C, 149
YHR119W, 149
YHR121W, 149
YHR122W, 149
YHR123W, 149
YHR126C, 149
YHR127W, 149
YHR128W, 149
YHR129C, 149
YHR130C, 149
YHR131C, 149
YHR132C, 149
YHR132W-A, 149
YHR133C, 149
YHR134W, 149
YHR135C, 149
YHR136C, 149
YHR137W, 149
YHR138C, 149
YHR139C, 149
YHR140W, 149
YHR141C, 149
YHR142W, 149
YHR143W, 149
YHR143W-A, 149
YHR144C, 149
YHR146W, 149
YHR147C, 149
YHR148W, 149
YHR149C, 149
YHR150W, 149
YHR151C, 149
YHR152W, 149
YHR153C, 149
YHR154W, 149
YHR156C, 149
YHR157W, 149
YHR159W, 149
YHR160C, 149
YHR161C, 149
YHR162W, 149
YHR163W, 149
YHR166C, 149
YHR167W, 149
YHR168W, 149
YHR169W, 149
YHR170W, 149
YHR171W, 149
YHR172W, 149
YHR174W, 149
YHR175W, 149
YHR175W-A, 149
YHR176W, 149
YHR178W, 149
YHR179W, 149
YHR181W, 149
YHR182W, 149
YHR183W, 149
YHR187W, 149
YHR188C, 149
YHR189W, 149
YHR190W, 149
YHR191C, 149
YHR192W, 149
YHR193C, 149
YHR194W, 149
YHR195W, 149
YHR196W, 149
YHR197W, 149
YHR198C, 149
YHR199C, 149
YHR200W, 149
YHR201C, 149
YHR202W, 149
YHR203C, 149
YHR204W, 149
YHR205W, 149
YHR208W, 149
YHR209W, 149
YHR210C, 149
YHR216W, 149
YIL169C, 149
YIL165C, 149
YIL162W, 149
YIL161W, 149
YIL160C, 149
YIL159W, 149
YIL158W, 149
YIL157C, 149
YIL156W-B, 149
YIL156W, 149
YIL155C, 149
YIL154C, 149
YIL153W, 149
YIL152W, 149
YIL150C, 149
YIL148W, 149
YIL147C, 149
YIL146C, 149
YIL145C, 149
YIL144W, 149
YIL142W, 149
YIL140W, 149
YIL139C, 149
YIL138C, 149
YIL137C, 149
YIL136W, 149
YIL135C, 149
YIL134C-A, 149
YIL134W, 149
YIL133C, 149
YIL132C, 149
YIL131C, 149
YIL127C, 149
YIL126W, 149
YIL125W, 149
YIL124W, 149
YIL123W, 149
YIL122W, 149
YIL121W, 149
YIL119C, 149
YIL118W, 149
YIL117C, 149
YIL116W, 149
YIL115C, 149
YIL114C, 149
YIL113W, 149
YIL112W, 149
YIL111W, 149
YIL110W, 149
YIL109C, 149
YIL108W, 149
YIL107C, 149
YIL106W, 149
YIL105C, 149
YIL104C, 149
YIL103W, 149
YIL102C-A, 149
YIL101C, 149
YIL098C, 149
YIL097W, 149
YIL096C, 149
YIL095W, 149
YIL094C, 149
YIL093C, 149
YIL092W, 149
YIL091C, 149
YIL090W, 149
YIL089W, 149
YIL088C, 149
YIL087C, 149
YIL085C, 149
YIL084C, 149
YIL083C, 149
YIL079C, 149
YIL078W, 149
YIL077C, 149
YIL076W, 149
YIL075C, 149
YIL074C, 149
YIL071C, 149
YIL070C, 149
YIL069C, 149
YIL068C, 149
YIL067C, 149
YIL066C, 149
YIL065C, 149
YIL064W, 149
YIL063C, 149
YIL062C, 149
YIL061C, 149
YIL057C, 149
YIL056W, 149
YIL055C, 149
YIL054W, 149
YIL053W, 149
YIL052C, 149
YIL051C, 149
YIL050W, 149
YIL049W, 149
YIL048W, 149
YIL046W-A, 149
YIL046W, 149
YIL045W, 149
YIL044C, 149
YIL043C, 149
YIL042C, 149
YIL041W, 149
YIL040W, 149
YIL039W, 149
YIL036W, 149
YIL035C, 149
YIL034C, 149
YIL033C, 149
YIL031W, 149
YIL030C, 149
YIL029C, 149
YIL027C, 149
YIL026C, 149
YIL024C, 149
YIL023C, 149
YIL022W, 149
YIL021W, 149
YIL020C, 149
YIL019W, 149
YIL018W, 149
YIL017C, 149
YIL016W, 149
YIL014C-A, 149
YIL014W, 149
YIL012W, 149
YIL011W, 149
YIL010W, 149
YIL009C-A, 149
YIL009W, 149
YIL008W, 149
YIL007C, 149
YIL006W, 149
YIL005W, 149
YIL004C, 149
YIL003W, 149
YIL002W-A, 149
YIL002C, 149
YIL001W, 149
YIR001C, 149
YIR003W, 149
YIR004W, 149
YIR005W, 149
YIR007W, 149
YIR008C, 149
YIR009W, 149
YIR010W, 149
YIR011C, 149
YIR012W, 149
YIR013C, 149
YIR014W, 149
YIR016W, 149
YIR017C, 149
YIR018W, 149
YIR018C-A, 149
YIR020C, 149
YIR021W, 149
YIR022W, 149
YIR023W, 149
YIR024C, 149
YIR025W, 149
YIR026C, 149
YIR029W, 149
YIR030C, 149
YIR031C, 149
YIR032C, 149
YIR033W, 149
YIR034C, 149
YIR035C, 149
YIR036C, 149
YIR037W, 149
YIR038C, 149
YIR039C, 149
YIR041W, 149
YIR042C, 149
YJL218W, 149
YJL217W, 149
YJL213W, 149
YJL212C, 149
YJL210W, 149
YJL209W, 149
YJL208C, 149
YJL205C, 149
YJL203W, 149
YJL201W, 149
YJL200C, 149
YJL199C, 149
YJL198W, 149
YJL197W, 149
YJL196C, 149
YJL194W, 149
YJL193W, 149
YJL192C, 149
YJL191W, 149
YJL190C, 149
YJL189W, 149
YJL187C, 149
YJL186W, 149
YJL185C, 149
YJL184W, 149
YJL183W, 149
YJL181W, 149
YJL180C, 149
YJL179W, 149
YJL178C, 149
YJL177W, 149
YJL176C, 149
YJL174W, 149
YJL173C, 149
YJL172W, 149
YJL171C, 149
YJL170C, 149
YJL168C, 149
YJL167W, 149
YJL166W, 149
YJL165C, 149
YJL164C, 149
YJL163C, 149
YJL162C, 149
YJL161W, 149
YJL160C, 149
YJL159W, 149
YJL158C, 149
YJL156C, 149
YJL155C, 149
YJL154C, 149
YJL153C, 149
YJL151C, 149
YJL149W, 149
YJL148W, 149
YJL147C, 149
YJL146W, 149
YJL145W, 149
YJL144W, 149
YJL143W, 149
YJL142C, 149
YJL141C, 149
YJL140W, 149
YJL139C, 149
YJL138C, 149
YJL137C, 149
YJL136C, 149
YJL134W, 149
YJL133C-A, 149
YJL133W, 149
YJL132W, 149
YJL131C, 149
YJL128C, 149
YJL127C-B, 149
YJL127C, 149
YJL126W, 149
YJL125C, 149
YJL124C, 149
YJL123C, 149
YJL122W, 149
YJL121C, 149
YJL118W, 149
YJL117W, 149
YJL116C, 149
YJL115W, 149
YJL112W, 149
YJL111W, 149
YJL110C, 149
YJL108C, 149
YJL106W, 149
YJL104W, 149
YJL103C, 149
YJL102W, 149
YJL101C, 149
YJL100W, 149
YJL098W, 149
YJL097W, 149
YJL096W, 149
YJL094C, 149
YJL092W, 149
YJL091C, 149
YJL090C, 149
YJL088W, 149
YJL087C, 149
YJL085W, 149
YJL084C, 149
YJL083W, 149
YJL082W, 149
YJL081C, 149
YJL080C, 149
YJL079C, 149
YJL078C, 149
YJL077W-B, 149
YJL077W-A, 149
YJL076W, 149
YJL073W, 149
YJL072C, 149
YJL071W, 149
YJL070C, 149
YJL069C, 149
YJL068C, 149
YJL066C, 149
YJL065C, 149
YJL063C, 149
YJL062W-A, 149
YJL062W, 149
YJL061W, 149
YJL060W, 149
YJL059W, 149
YJL058C, 149
YJL057C, 149
YJL056C, 149
YJL055W, 149
YJL054W, 149
YJL053W, 149
YJL052W, 149
YJL051W, 149
YJL050W, 149
YJL049W, 149
YJL048C, 149
YJL047C-A, 149
YJL047C, 149
YJL046W, 149
YJL045W, 149
YJL044C, 149
YJL043W, 149
YJL042W, 149
YJL041W, 149
YJL038C, 149
YJL036W, 149
YJL035C, 149
YJL034W, 149
YJL033W, 149
YJL031C, 149
YJL030W, 149
YJL029C, 149
YJL027C, 149
YJL026W, 149
YJL025W, 149
YJL024C, 149
YJL023C, 149
YJL019W, 149
YJL016W, 149
YJL014W, 149
YJL012C, 149
YJL011C, 149
YJL010C, 149
YJL008C, 149
YJL006C, 149
YJL004C, 149
YJL003W, 149
YJL002C, 149
YJL001W, 149
YJR001W, 149
YJR002W, 149
YJR003C, 149
YJR004C, 149
YJR005W, 149
YJR005C-A, 149
YJR006W, 149
YJR007W, 149
YJR008W, 149
YJR009C, 149
YJR010W, 149
YJR010C-A, 149
YJR011C, 149
YJR013W, 149
YJR014W, 149
YJR015W, 149
YJR016C, 149
YJR017C, 149
YJR019C, 149
YJR021C, 149
YJR024C, 149
YJR025C, 149
YJR031C, 149
YJR032W, 149
YJR034W, 149
YJR040W, 149
YJR041C, 149
YJR042W, 149
YJR043C, 149
YJR044C, 149
YJR045C, 149
YJR046W, 149
YJR047C, 149
YJR048W, 149
YJR049C, 149
YJR050W, 149
YJR051W, 149
YJR052W, 149
YJR054W, 149
YJR055W, 149
YJR056C, 149
YJR057W, 149
YJR058C, 149
YJR059W, 149
YJR060W, 149
YJR062C, 149
YJR063W, 149
YJR064W, 149
YJR065C, 149
YJR067C, 149
YJR068W, 149
YJR069C, 149
YJR070C, 149
YJR072C, 149
YJR073C, 149
YJR074W, 149
YJR075W, 149
YJR076C, 149
YJR077C, 149
YJR080C, 149
YJR082C, 149
YJR083C, 149
YJR084W, 149
YJR085C, 149
YJR086W, 149
YJR088C, 149
YJR091C, 149
YJR093C, 149
YJR094C, 149
YJR094W-A, 149
YJR095W, 149
YJR096W, 149
YJR097W, 149
YJR098C, 149
YJR099W, 149
YJR100C, 149
YJR101W, 149
YJR102C, 149
YJR103W, 149
YJR104C, 149
YJR105W, 149
YJR106W, 149
YJR107W, 149
YJR109C, 149
YJR110W, 149
YJR111C, 149
YJR112W, 149
YJR112W-A, 149
YJR113C, 149
YJR115W, 149
YJR116W, 149
YJR117W, 149
YJR118C, 149
YJR119C, 149
YJR121W, 149
YJR122W, 149
YJR123W, 149
YJR124C, 149
YJR125C, 149
YJR129C, 149
YJR130C, 149
YJR131W, 149
YJR132W, 149
YJR133W, 149
YJR134C, 149
YJR135C, 149
YJR135W-A, 149
YJR136C, 149
YJR139C, 149
YJR141W, 149
YJR142W, 149
YJR143C, 149
YJR144W, 149
YJR145C, 149
YJR147W, 149
YJR148W, 149
YJR149W, 149
YJR150C, 149
YJR152W, 149
YJR153W, 149
YJR155W, 149
YKL222C, 149
YKL218C, 149
YKL217W, 149
YKL216W, 149
YKL215C, 149
YKL214C, 149
YKL213C, 149
YKL212W, 149
YKL211C, 149
YKL210W, 149
YKL208W, 149
YKL207W, 149
YKL206C, 149
YKL205W, 149
YKL204W, 149
YKL198C, 149
YKL197C, 149
YKL196C, 149
YKL195W, 149
YKL194C, 149
YKL193C, 149
YKL192C, 149
YKL191W, 149
YKL190W, 149
YKL189W, 149
YKL186C, 149
YKL185W, 149
YKL184W, 149
YKL183W, 149
YKL181W, 149
YKL180W, 149
YKL179C, 149
YKL178C, 149
YKL176C, 149
YKL175W, 149
YKL174C, 149
YKL173W, 149
YKL172W, 149
YKL170W, 149
YKL168C, 149
YKL167C, 149
YKL166C, 149
YKL165C, 149
YKL164C, 149
YKL163W, 149
YKL162C, 149
YKL161C, 149
YKL160W, 149
YKL159C, 149
YKL157W, 149
YKL156W, 149
YKL155C, 149
YKL154W, 149
YKL152C, 149
YKL151C, 149
YKL150W, 149
YKL149C, 149
YKL148C, 149
YKL146W, 149
YKL145W, 149
YKL144C, 149
YKL143W, 149
YKL142W, 149
YKL141W, 149
YKL140W, 149
YKL139W, 149
YKL138C-A, 149
YKL138C, 149
YKL137W, 149
YKL135C, 149
YKL134C, 149
YKL133C, 149
YKL132C, 149
YKL130C, 149
YKL129C, 149
YKL128C, 149
YKL127W, 149
YKL126W, 149
YKL125W, 149
YKL124W, 149
YKL122C, 149
YKL121W, 149
YKL120W, 149
YKL119C, 149
YKL117W, 149
YKL116C, 149
YKL114C, 149
YKL113C, 149
YKL112W, 149
YKL110C, 149
YKL109W, 149
YKL108W, 149
YKL107W, 149
YKL106C-A, 149
YKL106W, 149
YKL105C, 149
YKL104C, 149
YKL103C, 149
YKL102C, 149
YKL100C, 149
YKL099C, 149
YKL098W, 149
YKL097C, 149
YKL096W-A, 149
YKL096W, 149
YKL094W, 149
YKL093W, 149
YKL092C, 149
YKL091C, 149
YKL090W, 149
YKL089W, 149
YKL088W, 149
YKL087C, 149
YKL086W, 149
YKL085W, 149
YKL084W, 149
YKL082C, 149
YKL081W, 149
YKL080W, 149
YKL079W, 149
YKL078W, 149
YKL077W, 149
YKL074C, 149
YKL073W, 149
YKL072W, 149
YKL071W, 149
YKL070W, 149
YKL069W, 149
YKL068W-A, 149
YKL068W, 149
YKL067W, 149
YKL065W-A, 149
YKL065C, 149
YKL063C, 149
YKL062W, 149
YKL061W, 149
YKL060C, 149
YKL059C, 149
YKL058W, 149
YKL057C, 149
YKL056C, 149
YKL055C, 149
YKL054C, 149
YKL053C-A, 149
YKL052C, 149
YKL051W, 149
YKL049C, 149
YKL048C, 149
YKL047W, 149
YKL046C, 149
YKL045W, 149
YKL044W, 149
YKL043W, 149
YKL042W, 149
YKL041W, 149
YKL040C, 149
YKL039W, 149
YKL038W, 149
YKL035W, 149
YKL034W, 149
YKL033W-A, 149
YKL029C, 149
YKL028W, 149
YKL027W, 149
YKL026C, 149
YKL025C, 149
YKL024C, 149
YKL023C-A, 149
YKL023W, 149
YKL020C, 149
YKL019W, 149
YKL018C-A, 149
YKL018W, 149
YKL017C, 149
YKL016C, 149
YKL015W, 149
YKL013C, 149
YKL012W, 149
YKL011C, 149
YKL010C, 149
YKL009W, 149
YKL008C, 149
YKL007W, 149
YKL006C-A, 149
YKL006W, 149
YKL005C, 149
YKL004W, 149
YKL003C, 149
YKL002W, 149
YKL001C, 149
YKR001C, 149
YKR002W, 149
YKR003W, 149
YKR004C, 149
YKR006C, 149
YKR007W, 149
YKR008W, 149
YKR010C, 149
YKR011C, 149
YKR013W, 149
YKR014C, 149
YKR015C, 149
YKR016W, 149
YKR017C, 149
YKR018C, 149
YKR019C, 149
YKR020W, 149
YKR021W, 149
YKR022C, 149
YKR023W, 149
YKR024C, 149
YKR025W, 149
YKR026C, 149
YKR027W, 149
YKR028W, 149
YKR029C, 149
YKR030W, 149
YKR035W-A, 149
YKR036C, 149
YKR037C, 149
YKR038C, 149
YKR039W, 149
YKR041W, 149
YKR042W, 149
YKR043C, 149
YKR044W, 149
YKR045C, 149
YKR046C, 149
YKR048C, 149
YKR049C, 149
YKR050W, 149
YKR051W, 149
YKR052C, 149
YKR053C, 149
YKR055W, 149
YKR057W, 149
YKR058W, 149
YKR059W, 149
YKR060W, 149
YKR061W, 149
YKR062W, 149
YKR063C, 149
YKR064W, 149
YKR065C, 149
YKR066C, 149
YKR067W, 149
YKR068C, 149
YKR069W, 149
YKR070W, 149
YKR071C, 149
YKR072C, 149
YKR074W, 149
YKR075C, 149
YKR076W, 149
YKR077W, 149
YKR078W, 149
YKR079C, 149
YKR080W, 149
YKR081C, 149
YKR082W, 149
YKR083C, 149
YKR084C, 149
YKR085C, 149
YKR086W, 149
YKR087C, 149
YKR088C, 149
YKR089C, 149
YKR090W, 149
YKR091W, 149
YKR092C, 149
YKR093W, 149
YKR094C, 149
YKR095W-A, 149
YKR096W, 149
YKR097W, 149
YKR098C, 149
YKR099W, 149
YKR100C, 149
YKR101W, 149
YKR104W, 149
YLL063C, 149
YLL062C, 149
YLL061W, 149
YLL060C, 149
YLL058W, 149
YLL056C, 149
YLL055W, 149
YLL054C, 149
YLL053C, 149
YLL051C, 149
YLL050C, 149
YLL045C, 149
YLL043W, 149
YLL042C, 149
YLL041C, 149
YLL039C, 149
YLL038C, 149
YLL036C, 149
YLL035W, 149
YLL034C, 149
YLL033W, 149
YLL031C, 149
YLL029W, 149
YLL028W, 149
YLL027W, 149
YLL026W, 149
YLL025W, 149
YLL024C, 149
YLL023C, 149
YLL022C, 149
YLL018C-A, 149
YLL018C, 149
YLL015W, 149
YLL014W, 149
YLL013C, 149
YLL012W, 149
YLL011W, 149
YLL010C, 149
YLL009C, 149
YLL008W, 149
YLL007C, 149
YLL006W, 149
YLL004W, 149
YLL003W, 149
YLL002W, 149
YLL001W, 149
YLR001C, 149
YLR002C, 149
YLR003C, 149
YLR004C, 149
YLR005W, 149
YLR006C, 149
YLR007W, 149
YLR008C, 149
YLR009W, 149
YLR010C, 149
YLR011W, 149
YLR012C, 149
YLR015W, 149
YLR016C, 149
YLR017W, 149
YLR018C, 149
YLR019W, 149
YLR020C, 149
YLR021W, 149
YLR022C, 149
YLR023C, 149
YLR025W, 149
YLR026C, 149
YLR027C, 149
YLR028C, 149
YLR029C, 149
YLR031W, 149
YLR032W, 149
YLR033W, 149
YLR034C, 149
YLR035C, 149
YLR036C, 149
YLR037C, 149
YLR038C, 149
YLR040C, 149
YLR042C, 149
YLR043C, 149
YLR044C, 149
YLR045C, 149
YLR046C, 149
YLR048W, 149
YLR049C, 149
YLR050C, 149
YLR051C, 149
YLR052W, 149
YLR053C, 149
YLR055C, 149
YLR056W, 149
YLR057W, 149
YLR058C, 149
YLR059C, 149
YLR060W, 149
YLR061W, 149
YLR064W, 149
YLR065C, 149
YLR066W, 149
YLR067C, 149
YLR068W, 149
YLR069C, 149
YLR071C, 149
YLR072W, 149
YLR073C, 149
